"","Row.names","log2FC_NotObese_CushingvCon","lfcSE_NotObese_CushingvCon","pvalue_NotObese_CushingvCon","padj_NotObese_CushingvCon","log2FC_Obese_CushingvCon","lfcSE_Obese_CushingvCon","pvalue_Obese_CushingvCon","padj_Obese_CushingvCon","external_gene_id"
"13124","ENSG00000172073",NA,NA,NA,NA,NA,NA,NA,NA,"TEX37"
"13125","ENSG00000172081",-0.0854706839401508,0.145776961940238,0.55766632087915,0.771572800929498,0.101222846872502,0.121114347435024,0.403288447417295,0.912438114060104,"MOB3A"
"13126","ENSG00000172086",0.246962242200759,0.175829212322361,0.160152896410522,0.402102981980128,-0.0940838986112732,0.149141348728286,0.528147030865195,0.943273533186805,"KRCC1"
"13127","ENSG00000172113",-0.100852623160467,0.208071339043067,0.627887648763483,0.816418130658783,0.132613276692598,0.164269165680667,0.419497944515984,0.916876151818169,"NME6"
"13128","ENSG00000172115",0.673327932106603,0.261557193379394,0.0100441752164467,0.0806297850764558,0.332213832205784,0.224458742366892,0.138855539880356,0.75671578964144,"CYCS"
"13129","ENSG00000172116",-0.0369396967096851,0.586294797868788,0.949762260718862,NA,-0.2900829980717,0.59160465827684,0.623898624446466,NA,"CD8B"
"13130","ENSG00000172123",-0.042648439655842,0.318431205929955,0.893455572640442,0.952209377138336,0.338608156400455,0.252190367113551,0.179379217523393,0.800935427494148,"SLFN12"
"13131","ENSG00000172137",1.05143078042686,0.250971194927979,2.7963380219545e-05,0.00149986542962322,0.16594175112358,0.215702628031086,0.441710506349038,0.921917427232295,"CALB2"
"13132","ENSG00000172139",-0.275017636655668,0.567905581562873,0.628196762052019,NA,0.172892648707349,0.594812328712948,0.771305583622834,NA,"SLC9C1"
"13133","ENSG00000172146",NA,NA,NA,NA,NA,NA,NA,NA,"OR1A1"
"13134","ENSG00000172150",NA,NA,NA,NA,NA,NA,NA,NA,"OR1A2"
"13135","ENSG00000172154",NA,NA,NA,NA,NA,NA,NA,NA,"OR8I2"
"13136","ENSG00000172155",NA,NA,NA,NA,NA,NA,NA,NA,"LCE1D"
"13137","ENSG00000172156",-0.0976992256335205,0.152500529654905,0.521751123492028,NA,0.0228863641902869,0.175270055606139,0.896109368909631,NA,"CCL11"
"13138","ENSG00000172159",0.120082867053382,0.266099926325653,0.651795090429694,0.830169880261929,0.00589141510124531,0.22778656860209,0.979366012845329,0.997375101036064,"FRMD3"
"13139","ENSG00000172164",0.137358667653894,0.315451728239714,0.663246838015389,0.838085392989101,0.4314071322103,0.273368225960697,0.114538659840112,0.723914077456204,"SNTB1"
"13140","ENSG00000172167",0.175334504886508,0.348948602119834,0.615340374577412,0.807866057228556,0.197808901856367,0.301755524432669,0.512128491077764,0.939531894737611,"MTBP"
"13141","ENSG00000172171",-0.368794038305213,0.272918014887752,0.176599440285608,0.425011248542486,0.274454590371698,0.216867916047129,0.205678532688217,0.812481434685106,"TEFM"
"13142","ENSG00000172172",0.458217970982037,0.205286685302124,0.0256091396069854,0.143673038855137,0.123696961557536,0.173767304991337,0.476555152497096,0.929467181426468,"MRPL13"
"13143","ENSG00000172175",0.122663393104338,0.174822914285361,0.482901403488195,0.718867820311594,-0.125279646423172,0.146172795876208,0.391408739318051,0.909628812232092,"MALT1"
"13144","ENSG00000172179",1.29237078886188,0.548604312255343,0.0184857001584093,NA,0.638866394138071,0.581502416276139,0.27192168665347,NA,"PRL"
"13145","ENSG00000172183",0.226109059073626,0.367651764412715,0.538548929322041,0.759750461271234,-0.0861130905343029,0.30990797824255,0.781114728495161,0.970904553168555,"ISG20"
"13146","ENSG00000172188",NA,NA,NA,NA,NA,NA,NA,NA,"OR4C11"
"13147","ENSG00000172197",-0.192690952461138,0.242054280658913,0.425994228396056,0.673892042187513,-0.194050686251899,0.198959839855262,0.329398623597299,0.886980531828652,"MBOAT1"
"13148","ENSG00000172199",NA,NA,NA,NA,NA,NA,NA,NA,"OR8U1"
"13149","ENSG00000172201",-0.320082237314992,0.34159227622062,0.348743086223945,0.60994482333026,0.792562506520952,0.295558084909664,0.00732754976499182,0.305439469478629,"ID4"
"13150","ENSG00000172208",NA,NA,NA,NA,NA,NA,NA,NA,"OR4X2"
"13151","ENSG00000172209",NA,NA,NA,NA,NA,NA,NA,NA,"GPR22"
"13152","ENSG00000172215",-0.471578446173055,0.5800317723805,0.416205588583041,NA,0.383255532859633,0.570870307552768,0.501995634757019,NA,"CXCR6"
"13153","ENSG00000172216",0.0365818988192722,0.320813622733417,0.909215194533031,0.959343943349469,0.114489156767976,0.277658500775803,0.680091684299442,0.96717440523214,"CEBPB"
"13154","ENSG00000172232",0.291260817271771,0.550900873691637,0.597014174972944,NA,-0.180118611890046,0.583822987951845,0.757689885141652,NA,"AZU1"
"13155","ENSG00000172236",-1.10990465164438,0.452176051933786,0.0141047230259573,0.0990643523860685,0.114682780022034,0.387429542554979,0.76722291540233,0.970885904275799,"TPSAB1"
"13156","ENSG00000172238",NA,NA,NA,NA,NA,NA,NA,NA,"ATOH1"
