CHD_1	CHD_2	HFD_3	HFD_1	HFD_2	CHD_3
peak_33030	23.9487089442099	19.5899987100799	45.7185126232334	30.9522827163542	52.6450615999302	25.1021444735183
peak_33031	25.0891236558389	33.2178238997007	28.4196159549829	17.9722931901412	29.3832901953099	40.956130456793
peak_33032	29.6507825023551	18.7382596357286	11.1207192867325	16.9738324573555	14.6916450976549	14.5328204846685
peak_33033	114.041471162904	140.536947267965	79.0806704834308	81.8737800884209	79.5797442789643	112.959650130832
peak_33034	116.322300586162	123.502165780939	46.954148099537	70.8907120277791	40.4020240185511	70.6823541754331
peak_33035	260.014554251422	259.780417677146	228.592563116167	226.650586342336	219.150372706686	250.36086198588
peak_33036	42.1953443302746	41.7352146432137	37.0690642891082	46.9276544409242	41.626327776689	47.5619579498242
peak_33037	31.9316119256132	17.8865205613773	22.2414385734649	45.9291937081385	26.9346826790341	17.1751514818809
peak_33038	26.229538367468	28.1073894535929	23.4770740497685	23.9630575868549	19.5888601302066	26.4233099721245
peak_33039	60.4419797163393	51.9560835354293	65.4886802440911	52.9184188376379	51.4207578417923	59.4524474372802
peak_33040	80.969444525662	87.7291246581839	72.9024931019127	67.8953298294222	58.7665803906198	80.5910954149798
peak_33041	14.8253912511776	2.5552172230539	28.4196159549829	20.967675388498	19.5888601302066	4.62407924512179
peak_33042	13.6849765395485	29.8108676022955	38.3046997654118	20.967675388498	15.9159488557929	11.2299067381529
peak_33043	122.024374144308	122.650426706587	111.207192867324	107.833759140847	113.860249506826	108.996153635014
peak_33044	23.9487089442099	6.8139125948104	27.1839804786793	36.943047113068	36.7291127441374	16.5145687325778
peak_33045	103.777738758243	88.5808637325352	119.85664120145	126.804513063774	117.53316078124	76.6275989191612
peak_33046	39.9145149070165	26.4039113048903	22.2414385734649	30.9522827163542	34.2805052278615	23.120396225609
peak_33047	74.1269562558878	39.1799974201598	50.6610545284478	53.9168795704235	66.1124029394473	51.5254544456429
peak_33048	37.6336854837584	22.1452159331338	22.2414385734649	36.943047113068	25.7103789208962	21.7992307270027
peak_33049	27.369953079097	24.7004331561877	32.1265223838937	26.9584397852118	29.3832901953099	23.120396225609
peak_33050	87.8119327954363	34.069562974052	72.9024931019127	69.8922512949934	72.2339217301368	71.3429369247363
peak_33051	37.6336854837584	34.9213020484033	40.775970718019	25.9599790524261	22.0374676464824	35.010885713065
peak_33052	38.7741001953874	31.5143457509981	42.0116061943226	34.9461256474967	30.6075939534478	27.0838927214277
peak_33053	71.8461268326297	52.8078226097806	61.7817738151803	84.8691622867777	71.0096179719989	56.1495336907646
peak_33054	51.3186620233069	24.7004331561877	37.0690642891082	28.955361250783	39.1777202604132	24.4415617242152
peak_33055	52.459076734936	35.7730411227546	44.4828771469298	47.9261151737098	45.2992390511028	47.5619579498242
peak_33056	38.7741001953874	23.8486940818364	19.7701676208577	18.9707539229268	20.8131638883445	21.7992307270027
peak_33057	52.459076734936	34.9213020484033	56.8392319099659	59.9076439671372	51.4207578417923	35.6714684623681
peak_33058	33.0720266372422	14.4795642639721	25.9483450023757	27.9569005179974	44.0749352929648	16.5145687325778
peak_33059	245.189163000244	288.739546205091	190.287863350755	183.716774832554	173.851133655584	244.415617242152
peak_33060	21.6678795209518	26.4039113048903	22.2414385734649	20.967675388498	31.8318977115857	25.7627272228214
peak_33061	22.8082942325808	18.7382596357286	39.5403352417154	35.9445863802823	39.1777202604132	17.1751514818809
peak_33062	131.14769183734	109.022601516966	122.327912154057	136.78912039163	128.551894604481	109.656736384317
peak_33063	12.5445618279195	11.0726079665669	88.9657542938596	64.8999476310653	73.4582254882747	12.5510722367592
peak_33064	57.0207355814521	45.1421709406189	91.4370252464668	112.826062804775	93.0470856184813	52.186037194946
peak_33065	12.5445618279195	13.6278251896208	19.7701676208577	18.9707539229268	17.1402526139308	15.8539859832747
peak_33066	36.4932707721294	24.7004331561877	38.3046997654118	30.9522827163542	36.7291127441374	27.7444754707308
peak_33067	20.5274648093228	8.517390743513	28.4196159549829	31.9507434491399	26.9346826790341	5.94524474372802
peak_33068	23.9487089442099	22.1452159331338	30.8908869075901	53.9168795704235	40.4020240185511	21.7992307270027
peak_33069	43.3357590419036	45.1421709406189	40.775970718019	36.943047113068	28.158986437172	20.4780652283965
peak_33070	19.3870500976937	16.1830424126747	42.0116061943226	24.9615183196405	28.158986437172	17.8357342311841
peak_33071	21.6678795209518	29.8108676022955	30.8908869075901	31.9507434491399	26.9346826790341	24.4415617242152
peak_33072	19.3870500976937	8.517390743513	82.7875769123416	69.8922512949934	56.317972874344	10.5693239888498
peak_33073	13.6849765395485	11.9243470409182	59.3105028625731	40.9368900442104	56.317972874344	11.2299067381529
peak_33074	11.4041471162904	10.2208688922156	55.6035964336622	53.9168795704235	64.8880991813093	9.9087412395467
peak_33075	12.5445618279195	5.1104344461078	24.7127095260721	25.9599790524261	41.626327776689	9.24815849024359
peak_33076	18.2466353860647	9.3691298178643	29.6552514312865	28.955361250783	24.4860751627582	4.62407924512179
peak_33077	29.6507825023551	21.2934768587825	21.0058030971613	22.9645968540693	22.0374676464824	18.4963169804872
peak_33078	19.3870500976937	7.6656516691617	28.4196159549829	17.9722931901412	12.2430375813791	10.5693239888498
peak_33079	45.6165884651617	30.6626066766468	60.5461383388767	55.9138010359947	71.0096179719989	33.0291374651557
peak_33080	27.369953079097	23.8486940818364	59.3105028625731	63.9014868982797	33.0562014697236	19.1568997297903
peak_33081	30.7911972139841	23.8486940818364	67.9599511966983	56.9122617687804	64.8880991813093	29.065640969337
peak_33082	137.990180107114	126.057383003992	124.799183106664	122.810670132631	134.67341339517	128.813636114107
peak_33083	21.6678795209518	11.9243470409182	48.1897835758406	28.955361250783	37.9534165022753	10.5693239888498
peak_33084	11.4041471162904	10.2208688922156	12.3563547630361	20.967675388498	22.0374676464824	7.92699299163736
peak_33085	26.229538367468	15.3313033383234	37.0690642891082	15.9753717245699	51.4207578417923	15.8539859832747
peak_33086	19.3870500976937	6.8139125948104	65.4886802440911	84.8691622867777	89.3741743440676	14.5328204846685
peak_33087	6.84248826977425	5.1104344461078	48.1897835758406	32.9492041819255	39.1777202604132	3.96349649581868
peak_33088	15.9658059628066	3.4069562974052	33.3621578601973	37.9415078458536	33.0562014697236	3.96349649581868
peak_33089	25.0891236558389	28.9591285279442	23.4770740497685	29.9538219835686	31.8318977115857	21.7992307270027
peak_33090	158.517644916437	125.205643929641	121.092276677753	146.773727719486	132.224805878895	134.758880857835
peak_33091	21.6678795209518	21.2934768587825	90.2013897701632	56.9122617687804	64.8880991813093	15.8539859832747
peak_33092	133.428521260598	126.909122078344	142.098079774915	140.782963322772	119.981768297515	96.4450813982546
peak_33093	52.459076734936	28.9591285279442	39.5403352417154	39.9384293114248	71.0096179719989	56.1495336907646
peak_33094	13.6849765395485	5.1104344461078	40.775970718019	33.9476649147111	46.5235428092407	13.8722377353654
peak_33095	10.2637324046614	5.9621735204591	24.7127095260721	13.9784502589987	25.7103789208962	7.92699299163736
peak_33096	33.0720266372422	34.9213020484033	66.7243157203947	72.8876334933503	90.5984781022055	25.1021444735183
peak_33097	12.5445618279195	6.8139125948104	75.3737640545199	62.9030261654941	72.2339217301368	4.62407924512179
peak_33098	11.4041471162904	5.1104344461078	38.3046997654118	23.9630575868549	40.4020240185511	3.96349649581868
peak_33099	10.2637324046614	11.9243470409182	74.1381285782163	74.8845549589215	75.9068330045505	8.58757574094047
peak_33100	10.2637324046614	4.2586953717565	74.1381285782163	57.910722501566	52.6450615999302	3.30291374651557
peak_33101	27.369953079097	8.517390743513	53.132325481055	55.9138010359947	74.6825292464126	6.60582749303113
peak_33102	74.1269562558878	85.17390743513	86.4944833412524	77.8799371572784	73.4582254882747	92.4815849024359
peak_33103	65.0036385628554	63.8804305763475	54.3679609573586	69.8922512949934	51.4207578417923	64.076526682402
peak_33104	70.7057121210006	66.4356477994014	93.908296199074	85.8676230195634	100.392908167309	71.3429369247363
peak_33105	62.7228091395973	58.7699961302397	61.7817738151803	47.9261151737098	45.2992390511028	52.186037194946
peak_33106	145.973083088517	117.539992260479	93.908296199074	98.8476125457764	82.0283517952401	88.5180884066172
peak_33107	304.490728004954	243.597375264472	247.127095260721	263.593633455404	220.374676464824	219.974055517937
peak_33108	167.640962609469	125.205643929641	122.327912154057	139.784502589987	168.953918623032	142.025291100169
peak_33109	94.6544210652105	78.3599948403196	111.207192867324	82.8722408212065	116.308857023102	80.5910954149798
peak_33110	263.435798386309	281.92563361028	201.408582637488	241.62749733412	188.542778753238	220.63463826724
peak_33111	309.052386851471	260.632156751498	184.109685969237	193.70138216041	171.402526139308	156.558111584838
peak_33112	188.168427418792	183.12390098553	155.690070014254	199.692146557124	187.318474995101	186.284335303478
peak_33113	55.8803208698231	51.104344461078	43.2472416706262	71.8891727605647	63.6637954231714	55.4889509414615
peak_33114	55.8803208698231	63.0286915019962	58.0748673862695	79.8768586228496	73.4582254882747	70.6823541754331
peak_33115	61.5823944279683	63.0286915019962	59.3105028625731	69.8922512949934	74.6825292464126	51.5254544456429
peak_33116	230.363771749067	225.710854703095	232.299469545078	245.621340265263	228.94480277179	182.320838807659
peak_33117	62.7228091395973	35.7730411227546	58.0748673862695	54.9153403032091	57.5422766324819	35.6714684623681
peak_33118	42.1953443302746	51.104344461078	60.5461383388767	74.8845549589215	72.2339217301368	51.5254544456429
peak_33119	26.229538367468	32.3660848253494	44.4828771469298	49.923036639281	39.1777202604132	9.24815849024359
peak_33120	29.6507825023551	31.5143457509981	23.4770740497685	28.955361250783	24.4860751627582	16.5145687325778
peak_33121	38.7741001953874	18.7382596357286	30.8908869075901	27.9569005179974	26.9346826790341	48.8831234484304
peak_33122	143.692253665259	157.571728754991	32.1265223838937	54.9153403032091	28.158986437172	38.9743822088837
peak_33123	70.7057121210006	47.6973881636728	12.3563547630361	22.9645968540693	11.0187338232412	21.1386479776996
peak_33124	210.976721651373	224.859115628743	129.741725011879	154.761413581771	97.944300651033	135.419463607138
peak_33125	47.8974178884198	34.069562974052	33.3621578601973	35.9445863802823	33.0562014697236	47.5619579498242
peak_33126	281.682433772373	239.338679892715	101.322109056896	134.792198926059	112.635945748688	172.412097568113
peak_33127	180.185524437389	167.792597647206	88.9657542938596	105.836837675276	75.9068330045505	122.868391370379
peak_33128	61.5823944279683	67.2873868737527	32.1265223838937	35.9445863802823	29.3832901953099	71.3429369247363
peak_33129	111.760641739646	85.17390743513	69.1955866730019	87.8645444851346	85.7012630696538	73.9852679219487
peak_33130	52.459076734936	58.7699961302397	37.0690642891082	41.9353507769961	37.9534165022753	47.5619579498242
peak_33131	54.739906158194	36.6247801971059	53.132325481055	36.943047113068	29.3832901953099	29.7262237186401
peak_33132	58.1611502930812	39.1799974201598	71.6668576256091	85.8676230195634	94.2713893766192	52.8466199442491
peak_33133	19.3870500976937	9.3691298178643	63.0174092914839	48.9245759064954	80.8040480371022	15.1934032339716
peak_33134	19.3870500976937	11.0726079665669	29.6552514312865	29.9538219835686	51.4207578417923	21.1386479776996
peak_33135	125.445618279195	102.208688922156	105.029015485806	124.807591598203	115.084553264964	110.977901882923
peak_33136	37.6336854837584	28.9591285279442	29.6552514312865	22.9645968540693	33.0562014697236	33.0291374651557
peak_33137	14.8253912511776	6.8139125948104	35.8334288128046	12.9799895262131	18.3645563720687	10.5693239888498
peak_33138	71.8461268326297	36.6247801971059	101.322109056896	89.8614659507058	82.0283517952401	41.6167132060962
peak_33139	68.4248826977425	39.1799974201598	28.4196159549829	28.955361250783	25.7103789208962	16.5145687325778
peak_33140	13.6849765395485	4.2586953717565	25.9483450023757	14.9769109917843	41.626327776689	9.9087412395467
peak_33141	42.1953443302746	11.0726079665669	33.3621578601973	40.9368900442104	36.7291127441374	22.4598134763059
peak_33142	28.5103677907261	31.5143457509981	54.3679609573586	48.9245759064954	20.8131638883445	22.4598134763059
peak_33143	28.5103677907261	23.8486940818364	54.3679609573586	45.9291937081385	44.0749352929648	23.120396225609
peak_33144	26.229538367468	23.8486940818364	27.1839804786793	26.9584397852118	17.1402526139308	17.1751514818809
peak_33145	65.0036385628554	45.1421709406189	39.5403352417154	34.9461256474967	51.4207578417923	35.6714684623681
peak_33146	26.229538367468	22.9969550074851	37.0690642891082	36.943047113068	31.8318977115857	23.7809789749121
peak_33147	123.164788855937	110.726079665669	133.448631440789	113.824523537561	99.1686044091709	126.171305116895
peak_33148	77.5482003907749	63.8804305763475	76.6093995308235	79.8768586228496	74.6825292464126	71.3429369247363
peak_33149	52.459076734936	37.4765192714572	58.0748673862695	66.8968690966366	80.8040480371022	61.4341956851896
peak_33150	42.1953443302746	39.1799974201598	39.5403352417154	37.9415078458536	39.1777202604132	25.1021444735183
peak_33151	21.6678795209518	18.7382596357286	27.1839804786793	22.9645968540693	13.467341339517	8.58757574094047
peak_33152	13.6849765395485	18.7382596357286	49.4254190521442	47.9261151737098	42.8506315348269	12.5510722367592
peak_33153	110.620227028017	114.984775037426	105.029015485806	119.815287934274	137.122020911446	126.171305116895
peak_33154	69.5652974093716	88.5808637325352	70.4312221493055	81.8737800884209	75.9068330045505	89.1786711559203
peak_33155	29.6507825023551	34.9213020484033	25.9483450023757	19.9692146557124	37.9534165022753	33.6897202144588
peak_33156	37.6336854837584	39.1799974201598	45.7185126232334	54.9153403032091	56.317972874344	42.9378787047024
peak_33157	9.12331769303234	7.6656516691617	32.1265223838937	12.9799895262131	25.7103789208962	25.7627272228214
peak_33158	33.0720266372422	37.4765192714572	63.0174092914839	79.8768586228496	59.9908841487577	36.9926339609744
peak_33159	214.39796578626	199.306943398204	186.580956921844	182.718314099769	170.17822238117	183.642004306266
peak_33160	46.7570031767907	32.3660848253494	30.8908869075901	38.9399685786392	40.4020240185511	28.4050582200339
peak_33161	101.496909334985	80.9152120633735	55.6035964336622	66.8968690966366	57.5422766324819	56.8101164400678
peak_33162	66.1440532744845	63.8804305763475	54.3679609573586	58.9091832343516	57.5422766324819	54.8283681921584
peak_33163	80.969444525662	76.656516691617	70.4312221493055	55.9138010359947	85.7012630696538	81.9122609135861
peak_33164	33.0720266372422	33.2178238997007	28.4196159549829	39.9384293114248	25.7103789208962	24.4415617242152
peak_33165	31.9316119256132	17.034781487026	28.4196159549829	28.955361250783	34.2805052278615	22.4598134763059
peak_33166	31.9316119256132	18.7382596357286	38.3046997654118	43.9322722425673	50.1964540836544	19.1568997297903
peak_33167	22.8082942325808	16.1830424126747	50.6610545284478	55.9138010359947	45.2992390511028	13.2116549860623
peak_33168	19.3870500976937	7.6656516691617	19.7701676208577	24.9615183196405	30.6075939534478	12.5510722367592
peak_33169	15.9658059628066	17.034781487026	32.1265223838937	16.9738324573555	41.626327776689	16.5145687325778
peak_33170	85.5311033721782	65.5839087250501	126.034818582968	90.8599266834915	100.392908167309	52.186037194946
peak_33171	25.0891236558389	17.8865205613773	25.9483450023757	26.9584397852118	18.3645563720687	20.4780652283965
peak_33172	50.1782473116779	29.8108676022955	79.0806704834308	67.8953298294222	96.7199968928951	25.7627272228214
peak_33173	33.0720266372422	19.5899987100799	137.1555378697	155.759874314557	168.953918623032	29.7262237186401
peak_33174	19.3870500976937	17.034781487026	49.4254190521442	35.9445863802823	34.2805052278615	19.1568997297903
peak_33175	20.5274648093228	12.7760861152695	43.2472416706262	26.9584397852118	52.6450615999302	22.4598134763059
peak_33176	6.84248826977425	5.9621735204591	22.2414385734649	18.9707539229268	31.8318977115857	1.98174824790934
peak_33177	20.5274648093228	13.6278251896208	32.1265223838937	35.9445863802823	29.3832901953099	18.4963169804872
peak_33178	35.3528560605003	20.4417377844312	82.7875769123416	74.8845549589215	90.5984781022055	27.0838927214277
peak_33179	19.3870500976937	9.3691298178643	43.2472416706262	29.9538219835686	46.5235428092407	18.4963169804872
peak_33180	5.70207355814521	5.9621735204591	29.6552514312865	19.9692146557124	18.3645563720687	5.28466199442491
peak_33181	9.12331769303234	3.4069562974052	18.5345321445541	7.98768586228496	31.8318977115857	5.94524474372802
peak_33182	14.8253912511776	3.4069562974052	29.6552514312865	13.9784502589987	53.8693653580681	9.9087412395467
peak_33183	22.8082942325808	11.0726079665669	46.954148099537	38.9399685786392	82.0283517952401	13.2116549860623
peak_33184	13.6849765395485	6.8139125948104	40.775970718019	15.9753717245699	24.4860751627582	5.94524474372802
peak_33185	7.9829029814033	6.8139125948104	25.9483450023757	30.9522827163542	34.2805052278615	5.28466199442491
peak_33186	19.3870500976937	18.7382596357286	30.8908869075901	17.9722931901412	33.0562014697236	13.2116549860623
peak_33187	248.610407135131	243.597375264472	242.184553355507	228.647507807907	216.70176519041	182.981421556962
peak_33188	14.8253912511776	5.1104344461078	12.3563547630361	11.9815287934274	42.8506315348269	7.26641024233425
peak_33189	13.6849765395485	13.6278251896208	40.775970718019	35.9445863802823	63.6637954231714	10.5693239888498
peak_33190	84.3906886605491	85.17390743513	86.4944833412524	93.8553088818483	79.5797442789643	90.4998366545265
peak_33191	147.113497800146	123.502165780939	119.85664120145	126.804513063774	111.41164199055	114.280815629439
peak_33192	117.462715297791	105.615645219561	121.092276677753	121.812209399846	131.000502120757	107.014405387104
peak_33193	31.9316119256132	22.9969550074851	56.8392319099659	55.9138010359947	42.8506315348269	25.7627272228214
peak_33194	80.969444525662	61.3252133532936	72.9024931019127	70.8907120277791	74.6825292464126	60.1130301865833
peak_33195	9.12331769303234	5.1104344461078	17.2988966682505	8.98614659507058	19.5888601302066	12.5510722367592
peak_33196	15.9658059628066	2.5552172230539	8.64944833412524	10.9830680606418	23.2617714046203	5.28466199442491
peak_33197	21.6678795209518	23.8486940818364	34.597793336501	32.9492041819255	33.0562014697236	25.7627272228214
peak_33198	7.9829029814033	5.1104344461078	28.4196159549829	6.98922512949934	25.7103789208962	3.96349649581868
peak_33199	57.0207355814521	34.9213020484033	63.0174092914839	88.8630052179202	59.9908841487577	36.9926339609744
peak_33200	2.28082942325809	7.6656516691617	16.0632611919469	14.9769109917843	28.158986437172	2.64233099721245
peak_33201	262.29538367468	231.673028223554	207.586760019006	191.704460694839	133.449109637032	250.36086198588
peak_33202	7.9829029814033	7.6656516691617	25.9483450023757	29.9538219835686	31.8318977115857	3.30291374651557
peak_33203	6.84248826977425	3.4069562974052	24.7127095260721	23.9630575868549	34.2805052278615	10.5693239888498
peak_33204	30.7911972139841	28.9591285279442	29.6552514312865	29.9538219835686	22.0374676464824	21.7992307270027
peak_33205	10.2637324046614	3.4069562974052	42.0116061943226	21.9661361212837	31.8318977115857	0
peak_33206	9.12331769303234	5.9621735204591	56.8392319099659	35.9445863802823	51.4207578417923	5.28466199442491
peak_33207	80.969444525662	54.5113007584832	101.322109056896	90.8599266834915	102.841515683585	60.1130301865833
peak_33208	14.8253912511776	5.9621735204591	17.2988966682505	22.9645968540693	15.9159488557929	13.2116549860623
peak_33209	149.394327223405	106.467384293913	133.448631440789	129.799895262131	159.159488557929	141.364708350866
peak_33210	11.4041471162904	6.8139125948104	37.0690642891082	28.955361250783	25.7103789208962	16.5145687325778
peak_33211	168.781377321098	126.909122078344	128.506089535575	134.792198926059	108.963034474274	117.583729375954
peak_33212	72.9865415442587	48.5491272380241	39.5403352417154	45.9291937081385	31.8318977115857	47.5619579498242
peak_33213	51.3186620233069	32.3660848253494	56.8392319099659	42.9338115097817	50.1964540836544	44.2590442033086
peak_33214	12.5445618279195	4.2586953717565	28.4196159549829	33.9476649147111	30.6075939534478	5.94524474372802
peak_33215	10.2637324046614	9.3691298178643	30.8908869075901	36.943047113068	37.9534165022753	8.58757574094047
peak_33216	140.271009530372	67.2873868737527	85.2588478649488	85.8676230195634	119.981768297515	81.2516781642829
peak_33217	39.9145149070165	40.8834755688624	85.2588478649488	59.9076439671372	58.7665803906198	48.2225406991273
peak_33218	76.4077856791458	40.0317364945111	51.8966900047514	51.9199581048523	61.2151879068956	58.7918646879771
peak_33219	18.2466353860647	21.2934768587825	12.3563547630361	11.9815287934274	14.6916450976549	14.5328204846685
peak_33220	87.8119327954363	93.691298178643	109.971557391021	108.832219873633	80.8040480371022	99.087412395467
peak_33221	21.6678795209518	17.034781487026	27.1839804786793	23.9630575868549	23.2617714046203	21.1386479776996
peak_33222	35.3528560605003	27.2556503792416	38.3046997654118	45.9291937081385	34.2805052278615	23.120396225609
peak_33223	17.1062206744356	13.6278251896208	32.1265223838937	23.9630575868549	33.0562014697236	25.7627272228214
peak_33224	22.8082942325808	11.0726079665669	38.3046997654118	50.9214973720666	37.9534165022753	36.3320512116712
peak_33225	37.6336854837584	34.9213020484033	33.3621578601973	52.9184188376379	53.8693653580681	40.956130456793
peak_33226	43.3357590419036	30.6626066766468	29.6552514312865	45.9291937081385	57.5422766324819	45.5802097019148
peak_33227	68.4248826977425	60.4734742789423	38.3046997654118	37.9415078458536	30.6075939534478	44.9196269526117
peak_33228	72.9865415442587	57.0665179815371	63.0174092914839	62.9030261654941	69.785314213861	84.5545919107985
peak_33229	26.229538367468	22.1452159331338	28.4196159549829	31.9507434491399	51.4207578417923	32.3685547158526
peak_33230	38.7741001953874	45.9939100149702	9.88508381042884	17.9722931901412	17.1402526139308	21.7992307270027
peak_33231	246.329577711873	298.108676022955	202.644218113791	199.692146557124	183.645563720687	282.068833952429
peak_33232	230.363771749067	254.669983231039	140.862444298611	146.773727719486	159.159488557929	231.864545005393
peak_33233	53.599491446565	46.8456490893215	39.5403352417154	59.9076439671372	39.1777202604132	54.1677854428553
peak_33234	76.4077856791458	69.8426040968066	61.7817738151803	41.9353507769961	35.5048089859995	60.7736129358864
peak_33235	11.4041471162904	11.9243470409182	34.597793336501	23.9630575868549	24.4860751627582	13.8722377353654
peak_33236	11.4041471162904	5.9621735204591	29.6552514312865	26.9584397852118	39.1777202604132	9.9087412395467
peak_33237	35.3528560605003	8.517390743513	59.3105028625731	40.9368900442104	74.6825292464126	9.9087412395467
peak_33238	31.9316119256132	28.1073894535929	107.500286438414	88.8630052179202	89.3741743440676	27.0838927214277
peak_33239	10.2637324046614	7.6656516691617	27.1839804786793	27.9569005179974	18.3645563720687	5.28466199442491
peak_33240	26.229538367468	15.3313033383234	21.0058030971613	14.9769109917843	30.6075939534478	24.4415617242152
peak_33241	54.739906158194	56.2147789071858	67.9599511966983	64.8999476310653	50.1964540836544	48.2225406991273
peak_33242	15.9658059628066	7.6656516691617	29.6552514312865	33.9476649147111	24.4860751627582	12.5510722367592
peak_33243	38.7741001953874	20.4417377844312	35.8334288128046	42.9338115097817	36.7291127441374	24.4415617242152
peak_33244	19.3870500976937	9.3691298178643	39.5403352417154	28.955361250783	37.9534165022753	15.1934032339716
peak_33245	102.637324046614	46.8456490893215	88.9657542938596	104.83837694249	111.41164199055	105.032657139195
peak_33246	45.6165884651617	30.6626066766468	28.4196159549829	44.9307329753529	41.626327776689	39.6349649581868
peak_33247	70.7057121210006	41.7352146432137	64.2530447677875	80.8753193556353	89.3741743440676	62.0947784344927
peak_33248	59.3015650047102	58.7699961302397	79.0806704834308	111.827602071989	104.065819441723	64.076526682402
peak_33249	31.9316119256132	21.2934768587825	22.2414385734649	37.9415078458536	35.5048089859995	33.0291374651557
peak_33250	10.2637324046614	11.0726079665669	17.2988966682505	20.967675388498	44.0749352929648	11.890489487456
peak_33251	330.720266372422	305.774327692117	203.879853590095	222.656743411193	178.748348688135	301.22573368222
peak_33252	36.4932707721294	19.5899987100799	27.1839804786793	33.9476649147111	28.158986437172	42.2772959553993
peak_33253	13.6849765395485	18.7382596357286	19.7701676208577	29.9538219835686	18.3645563720687	44.2590442033086
peak_33254	37.6336854837584	26.4039113048903	34.597793336501	26.9584397852118	34.2805052278615	32.3685547158526
peak_33255	23.9487089442099	21.2934768587825	14.8276257156433	15.9753717245699	20.8131638883445	17.1751514818809
peak_33256	23.9487089442099	27.2556503792416	9.88508381042884	23.9630575868549	12.2430375813791	18.4963169804872
peak_33257	119.743544721049	111.57781874002	65.4886802440911	73.8860942261359	83.252655553378	104.372074389892
peak_33258	38.7741001953874	13.6278251896208	29.6552514312865	26.9584397852118	26.9346826790341	32.3685547158526
peak_33259	28.5103677907261	23.8486940818364	51.8966900047514	56.9122617687804	59.9908841487577	23.7809789749121
peak_33260	21.6678795209518	24.7004331561877	17.2988966682505	19.9692146557124	20.8131638883445	15.1934032339716
peak_33261	28.5103677907261	23.8486940818364	19.7701676208577	23.9630575868549	13.467341339517	18.4963169804872
peak_33262	28.5103677907261	7.6656516691617	44.4828771469298	50.9214973720666	34.2805052278615	25.1021444735183
peak_33263	39.9145149070165	22.1452159331338	35.8334288128046	31.9507434491399	50.1964540836544	32.3685547158526
peak_33264	18.2466353860647	10.2208688922156	22.2414385734649	30.9522827163542	47.7478465673786	25.1021444735183
peak_33265	51.3186620233069	36.6247801971059	42.0116061943226	41.9353507769961	40.4020240185511	57.4706991893709
peak_33266	12.5445618279195	4.2586953717565	23.4770740497685	15.9753717245699	36.7291127441374	8.58757574094047
peak_33267	114.041471162904	80.0634729890222	63.0174092914839	75.8830156917072	78.3554405208264	103.050908891286
peak_33268	51.3186620233069	25.552172230539	44.4828771469298	41.9353507769961	66.1124029394473	54.8283681921584
peak_33269	39.9145149070165	31.5143457509981	34.597793336501	45.9291937081385	55.0936691162061	46.9013752005211
peak_33270	160.798474339695	145.647381714072	156.925705490558	165.744481642413	106.514426957998	202.798904036056
peak_33271	77.5482003907749	61.3252133532936	51.8966900047514	39.9384293114248	47.7478465673786	64.076526682402
peak_33272	55.8803208698231	68.9908650224553	45.7185126232334	47.9261151737098	31.8318977115857	64.7371094317051
peak_33273	34.2124413488713	26.4039113048903	29.6552514312865	34.9461256474967	46.5235428092407	43.5984614540055
peak_33274	14.8253912511776	11.0726079665669	29.6552514312865	32.9492041819255	23.2617714046203	24.4415617242152
peak_33275	66.1440532744845	49.4008663123754	39.5403352417154	61.9045654327085	56.317972874344	50.8648716963397
peak_33276	9.12331769303234	11.0726079665669	21.0058030971613	24.9615183196405	39.1777202604132	15.1934032339716
peak_33277	50.1782473116779	32.3660848253494	82.7875769123416	59.9076439671372	93.0470856184813	52.8466199442491
peak_33278	110.620227028017	81.7669511377248	81.551941436038	77.8799371572784	91.8227818603434	72.6641024233425
peak_33279	12.5445618279195	9.3691298178643	33.3621578601973	20.967675388498	26.9346826790341	8.58757574094047
peak_33280	5.70207355814521	6.8139125948104	23.4770740497685	19.9692146557124	15.9159488557929	5.94524474372802
peak_33281	66.1440532744845	41.7352146432137	50.6610545284478	48.9245759064954	39.1777202604132	73.3246851726456
peak_33282	240.627504153728	157.571728754991	79.0806704834308	82.8722408212065	68.5610104557231	122.868391370379
peak_33283	223.521283479292	199.306943398204	135.919902393397	131.796816727702	117.53316078124	248.379113737971
peak_33284	53.599491446565	30.6626066766468	53.132325481055	46.9276544409242	48.9721503255165	54.1677854428553
peak_33285	153.955986069921	158.423467829342	93.908296199074	93.8553088818483	83.252655553378	131.45596711132
peak_33286	39.9145149070165	55.3630398328345	44.4828771469298	50.9214973720666	34.2805052278615	44.2590442033086
peak_33287	150.534741935034	138.833469119262	92.6726607227704	123.809130865417	71.0096179719989	162.503356328566
peak_33288	94.6544210652105	101.356949847805	87.730118817556	98.8476125457764	104.065819441723	120.226060373167
peak_33289	38.7741001953874	35.7730411227546	56.8392319099659	46.9276544409242	29.3832901953099	36.3320512116712
peak_33290	242.908333576986	206.972595067366	174.224602158808	151.766031383414	121.206072055653	213.368228024906
peak_33291	60.4419797163393	65.5839087250501	45.7185126232334	59.9076439671372	57.5422766324819	63.4159439330989
peak_33292	33.0720266372422	30.6626066766468	22.2414385734649	35.9445863802823	30.6075939534478	25.7627272228214
peak_33293	83.2502739489201	68.9908650224553	65.4886802440911	52.9184188376379	46.5235428092407	59.4524474372802
peak_33294	124.305203567566	137.129990970559	112.442828343628	118.816827201489	96.7199968928951	109.656736384317
