"","ensembl_gene_id","hgnc_symbol"
"790","ENSG00000201227","RNA5-8SP3"
"791","ENSG00000262271",""
"792","ENSG00000222365","SNORD12B"
"793","ENSG00000242308",""
"794","ENSG00000221454",""
"795","ENSG00000211861","TRAJ28"
"796","ENSG00000244384","RN7SL359P"
"797","ENSG00000208009","MIR130A"
"798","ENSG00000148384","INPP5E"
"799","ENSG00000199940","RN7SKP75"
"800","ENSG00000266148","MIR5583-2"
"801","ENSG00000266148","MIR5583-1"
"802","ENSG00000264640",""
"803","ENSG00000201709","RNU6-686P"
"804","ENSG00000207721","MIR186"
"805","ENSG00000232150","ST13P4"
"806","ENSG00000263401",""
"807","ENSG00000222701",""
"808","ENSG00000223131","RNA5SP304"
"809","ENSG00000254943",""
"810","ENSG00000207782","MIR150"
"811","ENSG00000242281","RN7SL159P"
"812","ENSG00000221629",""
"813","ENSG00000265903","RN7SKP138"
"814","ENSG00000266890","MIR4634"
"815","ENSG00000221210",""
"816","ENSG00000265524",""
"817","ENSG00000207504","RNU6-1031P"
"818","ENSG00000222431","RNU6-141P"
"819","ENSG00000252852",""
"820","ENSG00000221655",""
"821","ENSG00000207789","MIR26A2"
"822","ENSG00000266235","MIR3176"
"823","ENSG00000252682",""
"824","ENSG00000257902",""
"825","ENSG00000211840","TRAJ49"
"826","ENSG00000199248","RNU6-28P"
"827","ENSG00000221345",""
"828","ENSG00000223249",""
"829","ENSG00000223291",""
"830","ENSG00000237234",""
"831","ENSG00000238719","RNU7-96P"
"832","ENSG00000200786","RNA5SP234"
"833","ENSG00000263504",""
"834","ENSG00000207949","MIR214"
"835","ENSG00000264124",""
"836","ENSG00000146555","SDK1"
"837","ENSG00000252762",""
"838","ENSG00000248572","EGFLAM-AS2"
"839","ENSG00000239482",""
"840","ENSG00000207268","SNORA70C"
"841","ENSG00000212387","RNU6-1055P"
"842","ENSG00000263643","MIR4515"
"843","ENSG00000253295",""
"844","ENSG00000222331",""
"845","ENSG00000199859","RNU6-582P"
"846","ENSG00000221238","MIR1285-2"
"847","ENSG00000199990","VTRNA1-1"
"848","ENSG00000202141",""
"849","ENSG00000252003","RNU7-154P"
"850","ENSG00000242360","RN7SL272P"
"851","ENSG00000239888","RN7SL792P"
"852","ENSG00000266570","MIR5579"
"853","ENSG00000202257","RNA5S16"
"854","ENSG00000255966",""
"855","ENSG00000221102","SNORA11B"
"856","ENSG00000238560",""
"857","ENSG00000238362",""
"858","ENSG00000200817","RNU6-899P"
"859","ENSG00000207047","SNORD51"
"860","ENSG00000100285","NEFH"
"861","ENSG00000211995",""
"862","ENSG00000221696",""
"863","ENSG00000199450","RNA5SP276"
"864","ENSG00000207587","MIR544A"
"865","ENSG00000240787",""
"866","ENSG00000222579",""
"867","ENSG00000200213","RNU6-992P"
"868","ENSG00000266104","MIR4326"
"869","ENSG00000251874","RNU6-615P"
"870","ENSG00000252568","RNU7-28P"
"871","ENSG00000251720","RNU7-123P"
"872","ENSG00000199710",""
"873","ENSG00000265885","RN7SL783P"
"874","ENSG00000222064",""
"875","ENSG00000252786","RNU6-1142P"
"876","ENSG00000254974",""
"877","ENSG00000202199","RNU1-115P"
"878","ENSG00000222526",""
"879","ENSG00000199858","RNU6-1120P"
"880","ENSG00000252591","RNA5SP468"
"881","ENSG00000240156","COX6CP6"
"882","ENSG00000212034",""
"883","ENSG00000216085",""
"884","ENSG00000265981","MIR544B"
"885","ENSG00000239494","RN7SL333P"
"886","ENSG00000272215",""
"887","ENSG00000267001",""
"888","ENSG00000264759",""
"889","ENSG00000221790",""
"890","ENSG00000264652","MIR4649"
"891","ENSG00000250923",""
"892","ENSG00000212249",""
"893","ENSG00000201343",""
"894","ENSG00000243059","RN7SL400P"
"895","ENSG00000199551","RNU6-545P"
"896","ENSG00000266793",""
"897","ENSG00000243702","RN7SL638P"
"898","ENSG00000198973","MIR375"
"899","ENSG00000211514","MIR454"
"900","ENSG00000212458",""
"901","ENSG00000096088","PGC"
"902","ENSG00000200189","RNU6-832P"
"903","ENSG00000230271",""
"904","ENSG00000070476","ZXDC"
"905","ENSG00000252163","RN7SKP31"
"906","ENSG00000208002","MIR643"
"907","ENSG00000264417",""
"908","ENSG00000224478",""
"909","ENSG00000206981","RNU6-40P"
"910","ENSG00000222287","RNU6-1043P"
"911","ENSG00000199368","RNU6-1084P"
"912","ENSG00000264400","RN7SL491P"
"913","ENSG00000248958","ZSWIM5P3"
"914","ENSG00000266142",""
"915","ENSG00000265332",""
"916","ENSG00000252604","RNU2-44P"
"917","ENSG00000265870",""
"918","ENSG00000166211","SPIC"
"919","ENSG00000226715",""
"920","ENSG00000139200","PIANP"
"921","ENSG00000200168","RNA5SP350"
"922","ENSG00000168787","OR12D2"
"923","ENSG00000201098","RNY1"
"924","ENSG00000207148",""
"925","ENSG00000252759",""
"926","ENSG00000264101","MIR4689"
"927","ENSG00000266391",""
"928","ENSG00000252420",""
"929","ENSG00000201371",""
"930","ENSG00000252489","RNU6-197P"
"931","ENSG00000222210","RN7SKP65"
"932","ENSG00000211838","TRAJ52"
"933","ENSG00000207619","MIR585"
"934","ENSG00000249491","EGFLAM-AS1"
"935","ENSG00000198838","RYR3"
"936","ENSG00000132170","PPARG"
"937","ENSG00000237289","CKMT1B"
"938","ENSG00000243968","RN7SL402P"
"939","ENSG00000207385","RNU6-310P"
"940","ENSG00000212095",""
"941","ENSG00000199381","RNU6-79P"
"942","ENSG00000263814",""
"943","ENSG00000206715","RNU6-444P"
"944","ENSG00000199218","RN7SKP184"
"945","ENSG00000212569",""
"946","ENSG00000252212","RNU2-58P"
"947","ENSG00000260167",""
"948","ENSG00000252151","RNU6-1265P"
"949","ENSG00000207016","SNORA36C"
"950","ENSG00000265518",""
"951","ENSG00000266958",""
"952","ENSG00000221464","MIR1271"
"953","ENSG00000244391","RN7SL330P"
"954","ENSG00000221225",""
"955","ENSG00000221023","RNU6ATAC19P"
"956","ENSG00000212609","RNU1-139P"
"957","ENSG00000207775","MIR548A1"
"958","ENSG00000221059","RNU6ATAC6P"
"959","ENSG00000266660",""
"960","ENSG00000222057","RNU4-62P"
"961","ENSG00000231165","TRBV26OR9-2"
"962","ENSG00000249071","EGFLAM-AS3"
"963","ENSG00000252467","RNU6-347P"
"964","ENSG00000207611","MIR149"
"965","ENSG00000260678",""
"966","ENSG00000207229",""
"967","ENSG00000206870","RNU6-398P"
"968","ENSG00000264667",""
"969","ENSG00000200379","RN7SKP45"
"970","ENSG00000263419","RN7SL257P"
"971","ENSG00000212348","RNU6-1300P"
"972","ENSG00000124222","STX16"
"973","ENSG00000253041",""
"974","ENSG00000199744","SNORD36A"
"975","ENSG00000261342",""
"976","ENSG00000273219",""
"977","ENSG00000264933","RN7SL190P"
"978","ENSG00000265759",""
"979","ENSG00000207454","RNU6-1104P"
"980","ENSG00000221493","MIR320C1"
"981","ENSG00000207092",""
"982","ENSG00000250264",""
"983","ENSG00000252067","RNU4-71P"
"984","ENSG00000252963","RN7SKP147"
"985","ENSG00000202231",""
"986","ENSG00000266277",""
"987","ENSG00000244080","RN7SL833P"
"988","ENSG00000241963","RN7SL655P"
"989","ENSG00000252477","RNU6-134P"
"990","ENSG00000238795","SCARNA12"
"991","ENSG00000207830",""
"992","ENSG00000201140","RN7SKP128"
"993","ENSG00000200550","RNU6-137P"
"994","ENSG00000199591",""
"995","ENSG00000221291",""
"996","ENSG00000200849",""
"997","ENSG00000211854","TRAJ35"
"998","ENSG00000237579","LINC01514"
"999","ENSG00000251896","SNORD116-27"
"1000","ENSG00000252428","RNA5SP285"
"1001","ENSG00000221540","MIR1180"
"1002","ENSG00000222413","RN7SKP125"
"1003","ENSG00000212546","RNU6-995P"
"1004","ENSG00000206716","RNU6-133P"
"1005","ENSG00000202533",""
"1006","ENSG00000265645",""
"1007","ENSG00000202252","SNORD14C"
"1008","ENSG00000221698","MIR548H3"
"1009","ENSG00000265803",""
"1010","ENSG00000200486","SNORD115-11"
"1011","ENSG00000223297",""
"1012","ENSG00000207982","MIR548B"
"1013","ENSG00000212601","RNA5SP53"
"1014","ENSG00000239158",""
"1015","ENSG00000263691",""
"1016","ENSG00000251899",""
"1017","ENSG00000252546","RNA5SP466"
"1018","ENSG00000222257","RN7SKP199"
"1019","ENSG00000271755",""
"1020","ENSG00000211590","MIR802"
"1021","ENSG00000264420",""
"1022","ENSG00000264119","MIR4795"
"1023","ENSG00000221318",""
"1024","ENSG00000200488","RN7SKP203"
"1025","ENSG00000240589","RN7SL258P"
"1026","ENSG00000252562","RNU6-922P"
"1027","ENSG00000263391",""
"1028","ENSG00000239151","RNU7-195P"
"1029","ENSG00000238861",""
"1030","ENSG00000202358","RNU6-652P"
"1031","ENSG00000200132","RNU6-1021P"
"1032","ENSG00000207305",""
"1033","ENSG00000238793","SNORD124"
"1034","ENSG00000252777",""
"1035","ENSG00000202470",""
"1036","ENSG00000265879","MIR4748"
"1037","ENSG00000221695",""
"1038","ENSG00000207165","SNORA70"
"1039","ENSG00000222297","RNU6-1156P"
"1040","ENSG00000200325",""
"1041","ENSG00000207319",""
"1042","ENSG00000201567","RNA5SP510"
"1043","ENSG00000212102","MIR301B"
"1044","ENSG00000215976",""
"1045","ENSG00000200613","RNA5SP349"
"1046","ENSG00000266085",""
"1047","ENSG00000239014","SNORD108"
"1048","ENSG00000206739",""
"1049","ENSG00000201260","RNU6-1075P"
"1050","ENSG00000264896",""
"1051","ENSG00000220908",""
"1052","ENSG00000206936","RNU4-52P"
"1053","ENSG00000264554","RN7SL793P"
"1054","ENSG00000199394","RNU6-600P"
"1055","ENSG00000263422",""
"1056","ENSG00000222080",""
"1057","ENSG00000251977","RNU6-991P"
"1058","ENSG00000221169",""
"1059","ENSG00000223294",""
"1060","ENSG00000206917","RNU1-52P"
"1061","ENSG00000207771","MIR550A1"
"1062","ENSG00000251842","RNU6-732P"
"1063","ENSG00000199814","RNU6-1260P"
"1064","ENSG00000263912",""
"1065","ENSG00000238441","RNU7-130P"
"1066","ENSG00000264757","MIR3198-1"
"1067","ENSG00000200259","SNORD35A"
"1068","ENSG00000253072",""
"1069","ENSG00000199487",""
"1070","ENSG00000222624","RNU2-15P"
"1071","ENSG00000201179","RNU6-1322P"
"1072","ENSG00000200528","RNU6-1331P"
"1073","ENSG00000206726","RNU6-259P"
"1074","ENSG00000223088","RMRPP5"
"1075","ENSG00000221357",""
"1076","ENSG00000233868",""
"1077","ENSG00000261588",""
"1078","ENSG00000221267","MIR1236"
"1079","ENSG00000110435","PDHX"
"1080","ENSG00000207249",""
"1081","ENSG00000263845",""
"1082","ENSG00000264171","MIR4305"
"1083","ENSG00000202035",""
"1084","ENSG00000207208","RNU6-790P"
"1085","ENSG00000222364","RNU6-96P"
"1086","ENSG00000252767","RNU6-250P"
"1087","ENSG00000222482",""
"1088","ENSG00000238840",""
"1089","ENSG00000238417","RNU7-63P"
"1090","ENSG00000201519","RNU6-645P"
"1091","ENSG00000252892","RNU6-548P"
"1092","ENSG00000264379",""
"1093","ENSG00000265459",""
"1094","ENSG00000252766","RNU6-255P"
"1095","ENSG00000202046",""
"1096","ENSG00000221704",""
"1097","ENSG00000252337",""
"1098","ENSG00000207058","RNU6-784P"
"1099","ENSG00000272606",""
"1100","ENSG00000238808","RNU7-102P"
"1101","ENSG00000264452",""
"1102","ENSG00000272205",""
"1103","ENSG00000252020",""
"1104","ENSG00000222747","RNA5SP25"
"1105","ENSG00000216114",""
"1106","ENSG00000251746","RNA5SP112"
"1107","ENSG00000266542","MIR5572"
"1108","ENSG00000153283","CD96"
"1109","ENSG00000200959","SNORA74A"
"1110","ENSG00000264429","MIR3183"
"1111","ENSG00000221184","MIR1254-1"
"1112","ENSG00000238829","RNU7-45P"
"1113","ENSG00000252686","RNU6-1234P"
"1114","ENSG00000266272",""
"1115","ENSG00000202347","RNU1-16P"
"1116","ENSG00000221731",""
"1117","ENSG00000243317","C7orf73"
"1118","ENSG00000221346",""
"1119","ENSG00000266430",""
"1120","ENSG00000263979","MIR4672"
"1121","ENSG00000207651","MIR28"
"1122","ENSG00000265535","RN7SL475P"
"1123","ENSG00000223046","RNA5SP369"
"1124","ENSG00000252338","RNU6-503P"
"1125","ENSG00000252005","RNU4ATAC8P"
"1126","ENSG00000211483",""
"1127","ENSG00000207166","SNORA68"
"1128","ENSG00000264510",""
"1129","ENSG00000259267",""
"1130","ENSG00000239923","RN7SL864P"
"1131","ENSG00000238754",""
"1132","ENSG00000223040","RN7SKP144"
"1133","ENSG00000263957",""
"1134","ENSG00000212396","RNA5SP323"
"1135","ENSG00000252378",""
"1136","ENSG00000212063",""
"1137","ENSG00000266058",""
"1138","ENSG00000238788","RNU7-182P"
"1139","ENSG00000272230","MIR3666"
"1140","ENSG00000126947","ARMCX1"
"1141","ENSG00000207818","MIR105-2"
"1142","ENSG00000243883","RN7SL419P"
"1143","ENSG00000263746","MIR4277"
"1144","ENSG00000253094",""
"1145","ENSG00000239731","RN7SL825P"
"1146","ENSG00000252223","RNU6-1049P"
"1147","ENSG00000207056","RNU1-8P"
"1148","ENSG00000221060",""
"1149","ENSG00000238813",""
"1150","ENSG00000222626","RNU2-48P"
"1151","ENSG00000263552",""
"1152","ENSG00000259826",""
"1153","ENSG00000202461",""
"1154","ENSG00000264157","MIR3127"
"1155","ENSG00000241964","RN7SL135P"
"1156","ENSG00000263900",""
"1157","ENSG00000252555","RNU6-567P"
"1158","ENSG00000241159","RN7SL160P"
"1159","ENSG00000199735","RNU6-227P"
"1160","ENSG00000165434","PGM2L1"
"1161","ENSG00000222351","RNY1P15"
"1162","ENSG00000243562","RN7SL838P"
"1163","ENSG00000200366","RNU6-511P"
"1164","ENSG00000265357","MIR4493"
"1165","ENSG00000252715","RNU6-265P"
"1166","ENSG00000242066","RN7SL214P"
"1167","ENSG00000224539","SAGE4P"
"1168","ENSG00000238901",""
"1169","ENSG00000226666","HSPA9P1"
"1170","ENSG00000266808","MIR548AE1"
"1171","ENSG00000201420","RNA5SP512"
"1172","ENSG00000263399","MIR3170"
"1173","ENSG00000222164","RN7SKP266"
"1174","ENSG00000263947","RN7SL694P"
"1175","ENSG00000252184","RNU2-10P"
"1176","ENSG00000263526","MIR378G"
"1177","ENSG00000221465",""
"1178","ENSG00000207137","SNORD116-13"
"1179","ENSG00000266678",""
"1180","ENSG00000186889","TMEM17"
"1181","ENSG00000201955","RNY3P1"
"1182","ENSG00000207814","MIR147A"
"1183","ENSG00000201967","RN7SKP22"
"1184","ENSG00000206758","RNU6-317P"
"1185","ENSG00000229457",""
"1186","ENSG00000266112",""
"1187","ENSG00000242398","RN7SL800P"
"1188","ENSG00000241243","RN7SL629P"
"1189","ENSG00000201648","RNU4-91P"
"1190","ENSG00000264809",""
"1191","ENSG00000206762","RNU6-418P"
"1192","ENSG00000154133","ROBO4"
"1193","ENSG00000207132",""
"1194","ENSG00000238302","RNU7-120P"
"1195","ENSG00000204351","SKIV2L"
"1196","ENSG00000242170","RN7SL329P"
"1197","ENSG00000222117",""
"1198","ENSG00000207347","RNU6-306P"
"1199","ENSG00000207579","MIR662"
"1200","ENSG00000199643","RNU4-90P"
"1201","ENSG00000221702",""
"1202","ENSG00000133985","TTC9"
"1203","ENSG00000212269","RNU6-788P"
"1204","ENSG00000199032","MIR425"
"1205","ENSG00000222635","RNU6-1203P"
"1206","ENSG00000221128",""
"1207","ENSG00000200106","RNU6-984P"
"1208","ENSG00000211137","MIR190A"
"1209","ENSG00000241246","RN7SL302P"
"1210","ENSG00000251633","GYG1P1"
"1211","ENSG00000207277","RNA5SP284"
"1212","ENSG00000264155",""
"1213","ENSG00000244642","RN7SL396P"
"1214","ENSG00000206730","RNU6-468P"
"1215","ENSG00000244230","RN7SL151P"
"1216","ENSG00000210678","RNU6ATAC2P"
"1217","ENSG00000221297",""
"1218","ENSG00000242696","RN7SL40P"
"1219","ENSG00000251934","RNU6-1143P"
"1220","ENSG00000202522",""
"1221","ENSG00000199536","RNU6-315P"
"1222","ENSG00000264903",""
"1223","ENSG00000265049",""
"1224","ENSG00000199420","RN7SKP170"
"1225","ENSG00000242241","RN7SL306P"
"1226","ENSG00000253080","RNA5SP373"
"1227","ENSG00000221017","MIR1323"
"1228","ENSG00000212085",""
"1229","ENSG00000259259","NPM1P42"
"1230","ENSG00000266782","MIR3663"
"1231","ENSG00000221601","RNU4ATAC2P"
"1232","ENSG00000223313","RNU6-516P"
"1233","ENSG00000199515",""
"1234","ENSG00000259937",""
"1235","ENSG00000264862","RN7SL45P"
"1236","ENSG00000207151",""
"1237","ENSG00000243549","RN7SL705P"
"1238","ENSG00000222558","RNU6-1064P"
"1239","ENSG00000221716","SNORA11"
"1240","ENSG00000222777","RNU6-233P"
"1241","ENSG00000267021","MIR4321"
"1242","ENSG00000236595","MED15P5"
"1243","ENSG00000265336","MIR4640"
"1244","ENSG00000251840","RN7SKP155"
"1245","ENSG00000222092","RNU6-908P"
"1246","ENSG00000252186","RNU6-781P"
"1247","ENSG00000199031","MIR371A"
"1248","ENSG00000221395",""
"1249","ENSG00000206593","RNU6-47P"
"1250","ENSG00000264603","MIR3159"
"1251","ENSG00000212093",""
"1252","ENSG00000252028","RN7SKP52"
"1253","ENSG00000264210","MIR4716"
"1254","ENSG00000225443",""
"1255","ENSG00000207368",""
"1256","ENSG00000207434","RNU6-1072P"
"1257","ENSG00000266726",""
"1258","ENSG00000221042",""
"1259","ENSG00000206985","RNU6-198P"
"1260","ENSG00000200534","SNORA33"
"1261","ENSG00000222438","RNU6-1077P"
"1262","ENSG00000199172","MIR331"
"1263","ENSG00000243023","UBA52P3"
"1264","ENSG00000251310",""
"1265","ENSG00000157837","SPPL3"
"1266","ENSG00000221074",""
"1267","ENSG00000207961","MIR496"
"1268","ENSG00000206978",""
"1269","ENSG00000244357","RN7SL145P"
"1270","ENSG00000264599",""
"1271","ENSG00000264032","MIR4491"
"1272","ENSG00000262354",""
"1273","ENSG00000206970","RNU6-474P"
"1274","ENSG00000152439","ZNF773"
"1275","ENSG00000200756","RNU6-236P"
"1276","ENSG00000199546",""
"1277","ENSG00000263785","MIR3182"
"1278","ENSG00000207995","MIR325"
"1279","ENSG00000252124",""
"1280","ENSG00000221235",""
"1281","ENSG00000223290","RNA5SP107"
"1282","ENSG00000217767",""
"1283","ENSG00000212628","RNA5SP241"
"1284","ENSG00000265899",""
"1285","ENSG00000200796","RNU6-753P"
"1286","ENSG00000201382","RNU6-558P"
"1287","ENSG00000225588",""
"1288","ENSG00000222357","RNU2-20P"
"1289","ENSG00000238558","RNU7-21P"
"1290","ENSG00000253003","RNU6-1261P"
"1291","ENSG00000223078","RNU2-55P"
"1292","ENSG00000206744","RNU6-620P"
"1293","ENSG00000238705","MIR1976"
"1294","ENSG00000200701","RNU6-674P"
"1295","ENSG00000201270","RNU6-755P"
"1296","ENSG00000240713","RN7SL860P"
"1297","ENSG00000160072","ATAD3B"
"1298","ENSG00000264755","MIR3131"
"1299","ENSG00000134389","CFHR5"
"1300","ENSG00000221579",""
"1301","ENSG00000265201","MIR4677"
"1302","ENSG00000221137",""
"1303","ENSG00000092068","SLC7A8"
"1304","ENSG00000265412","MIR4646"
"1305","ENSG00000263442",""
"1306","ENSG00000221114","RNU6ATAC30P"
"1307","ENSG00000223030",""
"1308","ENSG00000212216","RNU6-816P"
"1309","ENSG00000223018",""
"1310","ENSG00000165861","ZFYVE1"
"1311","ENSG00000222726","RNU2-7P"
"1312","ENSG00000252859","RNU6-375P"
"1313","ENSG00000252022",""
"1314","ENSG00000258836",""
"1315","ENSG00000266130",""
"1316","ENSG00000206975","RNU6-13P"
"1317","ENSG00000200089","SNORD114-31"
"1318","ENSG00000199109","MIR411"
"1319","ENSG00000199572","RNA5SP174"
"1320","ENSG00000189064","GAGE2A"
"1321","ENSG00000240014","RN7SL254P"
"1322","ENSG00000252650","RNA5SP75"
"1323","ENSG00000265855","MIR4514"
"1324","ENSG00000221427",""
"1325","ENSG00000252172","RNU6-720P"
"1326","ENSG00000264180","MIR3135B"
"1327","ENSG00000199332",""
"1328","ENSG00000266652",""
"1329","ENSG00000261404",""
"1330","ENSG00000201133",""
"1331","ENSG00000272412",""
"1332","ENSG00000207053","RNU6-937P"
"1333","ENSG00000200485",""
"1334","ENSG00000266077",""
"1335","ENSG00000229282",""
"1336","ENSG00000257084",""
"1337","ENSG00000254318","C8orf87"
"1338","ENSG00000199809","RNA5SP374"
"1339","ENSG00000224227","OR2L1P"
"1340","ENSG00000252234",""
"1341","ENSG00000110975","SYT10"
"1342","ENSG00000266699",""
"1343","ENSG00000263834","MIR4635"
"1344","ENSG00000201583","RN7SKP191"
"1345","ENSG00000201243","RNU6-654P"
"1346","ENSG00000252093",""
"1347","ENSG00000238750","RNU7-27P"
"1348","ENSG00000251767","RNU7-8P"
"1349","ENSG00000266715","MIR5090"
"1350","ENSG00000266550",""
"1351","ENSG00000202354","RNY3"
"1352","ENSG00000202119","RNU6-302P"
"1353","ENSG00000252145","RNU6-1225P"
"1354","ENSG00000231485",""
"1355","ENSG00000207981","MIR519D"
"1356","ENSG00000237485","SGOL1-AS1"
"1357","ENSG00000264573","RN7SL15P"
"1358","ENSG00000216195","MIR941-2"
"1359","ENSG00000216195","MIR941-3"
"1360","ENSG00000216195","MIR941-4"
"1361","ENSG00000239856","RN7SL225P"
"1362","ENSG00000123700","KCNJ2"
"1363","ENSG00000207956","MIR579"
"1364","ENSG00000252268","RNA5SP417"
"1365","ENSG00000222405","RNU4-65P"
"1366","ENSG00000202172","RNU6-1327P"
"1367","ENSG00000207704","MIR548D1"
"1368","ENSG00000207704","MIR548AA1"
"1369","ENSG00000207629","MIR526A1"
"1370","ENSG00000242928","RN7SL868P"
"1371","ENSG00000222383","RNA5SP203"
"1372","ENSG00000222961",""
"1373","ENSG00000201684","RN7SKP239"
"1374","ENSG00000265098","MIR4510"
"1375","ENSG00000137080","IFNA21"
"1376","ENSG00000265740","RN7SL339P"
"1377","ENSG00000263955","RN7SL850P"
"1378","ENSG00000206615","RNU6-338P"
"1379","ENSG00000211532","MIR526A2"
"1380","ENSG00000206888","RNU6-48P"
"1381","ENSG00000199299","RNA5SP430"
"1382","ENSG00000207633","MIR505"
"1383","ENSG00000252742",""
"1384","ENSG00000264661","MIR3200"
"1385","ENSG00000207422","RNU6-813P"
"1386","ENSG00000265090",""
"1387","ENSG00000222426","RNU2-50P"
"1388","ENSG00000252563","RNA5SP45"
"1389","ENSG00000228458","DDX39BP2"
"1390","ENSG00000271886","MIR98"
"1391","ENSG00000264961","MIR4730"
"1392","ENSG00000267828",""
"1393","ENSG00000212379","RNU6-269P"
"1394","ENSG00000264746",""
"1395","ENSG00000201591","RNU6-99P"
"1396","ENSG00000221551",""
"1397","ENSG00000238411",""
"1398","ENSG00000202317","RNU1-84P"
"1399","ENSG00000264494","MIR4650-2"
"1400","ENSG00000265071",""
"1401","ENSG00000216101","MIR877"
"1402","ENSG00000221241","SNORD88A"
"1403","ENSG00000240803","RN7SL231P"
"1404","ENSG00000222589","RN7SKP159"
"1405","ENSG00000252117","RNU6-1108P"
"1406","ENSG00000151445","VIPAS39"
"1407","ENSG00000227868","C1orf234"
"1408","ENSG00000266132",""
