Supplementary Table 4. Expression changes between control and Cushing's subjects whose age are between 40 and 60 years old,,,,,,,,
,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc_symbol
19067,ENSG00000237052,0,NA,NA,NA,NA,NA,GPSM3
19068,ENSG00000237056,0,NA,NA,NA,NA,NA,ZBTB22
19069,ENSG00000237071,0.744430473,-0.033511537,0.050781363,-0.659918026,0.509306436,NA,TRIM27
19070,ENSG00000237095,0,NA,NA,NA,NA,NA,MDC1
19071,ENSG00000237100,0,NA,NA,NA,NA,NA,C6orf136
19072,ENSG00000237103,0,NA,NA,NA,NA,NA,NCR3
19073,ENSG00000237110,0,NA,NA,NA,NA,NA,TAAR9
19074,ENSG00000237112,0,NA,NA,NA,NA,NA,GABBR1
19075,ENSG00000237114,0,NA,NA,NA,NA,NA,CDSN
19076,ENSG00000237123,0,NA,NA,NA,NA,NA,CDSN
19077,ENSG00000237136,0,NA,NA,NA,NA,NA,C4orf51
19078,ENSG00000237155,0,NA,NA,NA,NA,NA,IER3
19079,ENSG00000237165,0,NA,NA,NA,NA,NA,CDSN
19082,ENSG00000237192,0,NA,NA,NA,NA,NA,TRIM10
19083,ENSG00000237216,0,NA,NA,NA,NA,NA,HLA-G
19084,ENSG00000237247,0,NA,NA,NA,NA,NA,MBD3L5
19085,ENSG00000237258,0,NA,NA,NA,NA,NA,OR11A1
19086,ENSG00000237284,0,NA,NA,NA,NA,NA,MAS1L
19087,ENSG00000237289,1.617093083,-0.019599466,0.061225811,-0.320117702,0.748879107,NA,CKMT1B
19088,ENSG00000237313,0,NA,NA,NA,NA,NA,LINC01556
19089,ENSG00000237330,0.100282381,-0.011098449,0.029587876,-0.375101245,0.707585171,NA,RNF223
19090,ENSG00000237333,0,NA,NA,NA,NA,NA,MSH5
19091,ENSG00000237335,0,NA,NA,NA,NA,NA,PFDN6
19092,ENSG00000237344,0,NA,NA,NA,NA,NA,PBX2
19093,ENSG00000237353,0,NA,NA,NA,NA,NA,PATE4
19094,ENSG00000237388,0,NA,NA,NA,NA,NA,OR4A47
19095,ENSG00000237403,0,NA,NA,NA,NA,NA,PPP1R11
19096,ENSG00000237405,0,NA,NA,NA,NA,NA,AGER
19097,ENSG00000237412,0.100282381,-0.011098449,0.029587876,-0.375101245,0.707585171,NA,PRSS56
19098,ENSG00000237440,1.004436687,0.042434695,0.080001303,0.530425043,0.595817267,NA,ZNF737
19099,ENSG00000237441,7.666912829,-0.063695399,0.163110558,-0.390504449,0.696163566,NA,RGL2
19100,ENSG00000237452,0.243128704,-0.017806553,0.037319685,-0.477135666,0.633265518,NA,BHMG1
19101,ENSG00000237459,0,NA,NA,NA,NA,NA,C6orf25
19102,ENSG00000237462,0,NA,NA,NA,NA,NA,TRIM27
19103,ENSG00000237482,0,NA,NA,NA,NA,NA,LY6G6E
19104,ENSG00000237495,0,NA,NA,NA,NA,NA,LY6G5C
19105,ENSG00000237508,0,NA,NA,NA,NA,NA,HLA-F
19106,ENSG00000237515,7.937104118,0.1734472,0.175907257,0.986015034,0.324125735,NA,SHISA9
19107,ENSG00000237521,0,NA,NA,NA,NA,NA,OR7E24
19108,ENSG00000237541,0.24533744,0.017694698,0.036297883,0.487485684,0.625914186,NA,HLA-DQA2
19109,ENSG00000237582,0.128069601,0.035372444,0.030514167,1.159213826,0.246369037,NA,POU5F1
19110,ENSG00000237599,2.436752773,0.090948437,0.082697387,1.099774008,0.2714306,NA,TAP2
19111,ENSG00000237634,0,NA,NA,NA,NA,NA,LINC01556
19112,ENSG00000237649,0,NA,NA,NA,NA,NA,KIFC1
19113,ENSG00000237651,4.409112516,-0.097475921,0.124958766,-0.780064691,0.435352798,NA,C2orf74
19114,ENSG00000237671,0,NA,NA,NA,NA,NA,GAGE12C
19115,ENSG00000237693,0.588891381,0.033027297,0.06320222,0.52256546,0.601276682,NA,IRGM
19116,ENSG00000237703,0,NA,NA,NA,NA,NA,TRIM10
19117,ENSG00000237710,0,NA,NA,NA,NA,NA,HLA-DPB1
19118,ENSG00000237724,0,NA,NA,NA,NA,NA,HSPA1A
19119,ENSG00000237727,0,NA,NA,NA,NA,NA,AIF1
19120,ENSG00000237733,0,NA,NA,NA,NA,NA,RNF39
19121,ENSG00000237763,0,NA,NA,NA,NA,NA,AMY1A
19123,ENSG00000237777,0,NA,NA,NA,NA,NA,OR14J1
19124,ENSG00000237808,0,NA,NA,NA,NA,NA,NCR3
19125,ENSG00000237814,0,NA,NA,NA,NA,NA,SFTA2
19126,ENSG00000237825,0,NA,NA,NA,NA,NA,RGL2
19127,ENSG00000237829,1.132747789,-0.022371383,0.041706537,-0.536399919,0.591682188,NA,PPP1R11
19128,ENSG00000237834,0,NA,NA,NA,NA,NA,MOG
19129,ENSG00000237847,0,NA,NA,NA,NA,NA,FAM231A
19130,ENSG00000237881,0,NA,NA,NA,NA,NA,C6orf10
19131,ENSG00000237889,0,NA,NA,NA,NA,NA,DDX39B
19132,ENSG00000237900,0,NA,NA,NA,NA,NA,ZBTB12
19133,ENSG00000237918,0,NA,NA,NA,NA,NA,SAPCD1
19134,ENSG00000237957,0,NA,NA,NA,NA,NA,CT47A5
19135,ENSG00000237962,0,NA,NA,NA,NA,NA,
19136,ENSG00000238056,0,NA,NA,NA,NA,NA,PRRT1
19137,ENSG00000238074,0,NA,NA,NA,NA,NA,TSPY6P
19139,ENSG00000238104,0,NA,NA,NA,NA,NA,PPP1R10
19140,ENSG00000238114,0,NA,NA,NA,NA,NA,LTB
19141,ENSG00000238130,0,NA,NA,NA,NA,NA,LTA
19142,ENSG00000238134,0,NA,NA,NA,NA,NA,EHMT2
19143,ENSG00000238196,0.100282381,-0.011098449,0.029587876,-0.375101245,0.707585171,NA,NOTCH4
19144,ENSG00000238203,0,NA,NA,NA,NA,NA,VWA7
19146,ENSG00000238238,0,NA,NA,NA,NA,NA,MCCD1
19147,ENSG00000238243,1.286105224,0.164270382,0.095561143,1.719008129,0.085612892,NA,OR2W3
19148,ENSG00000238269,0,NA,NA,NA,NA,NA,PAGE2B
19149,ENSG00000238289,0,NA,NA,NA,NA,NA,MICB
19151,ENSG00000239282,17.2768856,-0.081904211,0.193277282,-0.423765329,0.671736966,NA,GATSL3
19152,ENSG00000239285,0,NA,NA,NA,NA,NA,LY6G5B
19155,ENSG00000239329,0,NA,NA,NA,NA,NA,HLA-DMB
19156,ENSG00000239382,20.73806558,-0.240123412,0.195540117,-1.228000756,0.219446684,NA,ALKBH6
19157,ENSG00000239388,22.92554875,0.096441761,0.195332208,0.493731995,0.621495466,NA,ASB14
19158,ENSG00000239389,0,NA,NA,NA,NA,NA,PCDHA13
19159,ENSG00000239457,0,NA,NA,NA,NA,NA,HLA-DOB
19160,ENSG00000239463,0,NA,NA,NA,NA,NA,HLA-DMA
19161,ENSG00000239474,1.705157902,0.030353234,0.104099242,0.291579783,0.770607935,NA,KLHL41
19162,ENSG00000239497,0,NA,NA,NA,NA,NA,LY6G5B
19163,ENSG00000239511,2.36735873,-0.031384304,0.11587085,-0.270855904,0.786501861,NA,POM121L7
19164,ENSG00000239521,42.33015287,0.122529401,0.187048467,0.655067657,0.512424195,NA,GATS
19165,ENSG00000239590,0,NA,NA,NA,NA,NA,OR1J4
19166,ENSG00000239605,0.983976819,0.001469043,0.085576279,0.01716648,0.986303804,NA,C2orf61
19168,ENSG00000239672,29.45260931,0.203559609,0.195571877,1.040842948,0.297948444,NA,NME1
19170,ENSG00000239704,7.829428368,-0.07284386,0.163950793,-0.444303189,0.656823396,NA,CDRT4
19171,ENSG00000239713,49.67539481,0.117111189,0.187809107,0.623565017,0.532913291,NA,APOBEC3G
19172,ENSG00000239732,0.751772897,-0.047807686,0.060256257,-0.793406175,0.427541214,NA,TLR9
19173,ENSG00000239741,0,NA,NA,NA,NA,NA,LY6G6F
19174,ENSG00000239754,0,NA,NA,NA,NA,NA,CFB
19176,ENSG00000239789,29.24524182,-0.227591217,0.195065844,-1.166740483,0.243315189,NA,MRPS17
19177,ENSG00000239810,0,NA,NA,NA,NA,NA,PRAMEF11
19178,ENSG00000239836,0,NA,NA,NA,NA,NA,PSMB9
19179,ENSG00000239839,0.117267839,-0.011534826,0.030137826,-0.382735844,0.701915635,NA,DEFA3
19180,ENSG00000239857,44.90099762,-0.244386561,0.190366526,-1.283768562,0.199222947,NA,GET4
19181,ENSG00000239865,0,NA,NA,NA,NA,NA,RPP21
19182,ENSG00000239886,0,NA,NA,NA,NA,NA,KRTAP9-2
19183,ENSG00000239887,46.14023246,-0.274978387,0.19536555,-1.407507044,0.15927709,NA,C1orf226
19185,ENSG00000239927,0.50062105,0.086018982,0.057857246,1.486745187,0.137082123,NA,RPP21
19186,ENSG00000239961,0,NA,NA,NA,NA,NA,LILRA4
19187,ENSG00000239974,0,NA,NA,NA,NA,NA,EGFL8
19188,ENSG00000239998,0,NA,NA,NA,NA,NA,LILRA2
19189,ENSG00000240008,0,NA,NA,NA,NA,NA,LY6G6F
19190,ENSG00000240021,0.477969927,0.00096928,0.05944236,0.016306219,0.986990096,NA,TEX35
19192,ENSG00000240053,3.445633643,-0.21398026,0.137511347,-1.556091661,0.119686298,NA,LY6G5B
19193,ENSG00000240065,1.9796911,0.001502689,0.114678567,0.013103482,0.989545233,NA,PSMB9
19194,ENSG00000240118,0,NA,NA,NA,NA,NA,PSMB9
19196,ENSG00000240204,0.285217819,-0.019428872,0.038951214,-0.49880018,0.617920161,NA,SMKR1
19197,ENSG00000240224,0,NA,NA,NA,NA,NA,UGT1A5
19199,ENSG00000240247,0,NA,NA,NA,NA,NA,DEFA1B
19200,ENSG00000240303,56.07372981,-0.132616247,0.181239138,-0.731719697,0.464339672,NA,ACAD11
19202,ENSG00000240386,0,NA,NA,NA,NA,NA,LCE1F
19203,ENSG00000240389,0,NA,NA,NA,NA,NA,EGFL8
19204,ENSG00000240403,0,NA,NA,NA,NA,NA,KIR3DL2
19205,ENSG00000240432,0,NA,NA,NA,NA,NA,KRTAP13-3
19206,ENSG00000240433,0,NA,NA,NA,NA,NA,LY6G5B
19207,ENSG00000240505,0.76828064,0.058561016,0.068061652,0.860411323,0.389562346,NA,TNFRSF13B
19208,ENSG00000240508,0,NA,NA,NA,NA,NA,PSMB9
19209,ENSG00000240542,0,NA,NA,NA,NA,NA,KRTAP9-1
19210,ENSG00000240563,4.24941311,0.003897314,0.086765935,0.044917564,0.964173017,NA,L1TD1
19212,ENSG00000240592,0.250809749,0.062939472,0.040617687,1.549558253,0.121247579,NA,EGFL8
19213,ENSG00000240654,11.25961973,0.10170848,0.186047355,0.546680603,0.584598183,NA,C1QTNF9
19215,ENSG00000240694,20.62096553,-0.051092931,0.180115784,-0.28366715,0.776665472,NA,PNMA2
19216,ENSG00000240720,2.631020691,0.085671616,0.132651371,0.645840412,0.518382713,NA,LRRD1
19217,ENSG00000240747,1.274130139,-0.054407174,0.081527108,-0.667350721,0.504548135,NA,KRBOX1
19218,ENSG00000240764,3.179351853,-0.161245473,0.139662564,-1.154536106,0.248280445,NA,PCDHGC5
19222,ENSG00000240871,0,NA,NA,NA,NA,NA,KRTAP4-7
19223,ENSG00000240891,1.568099271,-0.045206235,0.095256867,-0.474571924,0.635092122,NA,PLCXD2
19224,ENSG00000240957,0,NA,NA,NA,NA,NA,LY6G6F
19226,ENSG00000241043,6.928140652,0.044666449,0.169884212,0.262922894,0.79261001,NA,GVQW1
19227,ENSG00000241058,35.71621778,-0.093787142,0.195486707,-0.479762246,0.631396461,NA,NSUN6
19228,ENSG00000241106,0,NA,NA,NA,NA,NA,HLA-DOB
19229,ENSG00000241119,0,NA,NA,NA,NA,NA,UGT1A9
19230,ENSG00000241123,0,NA,NA,NA,NA,NA,KRTAP10-5
19231,ENSG00000241127,40.07704368,0.171941649,0.182585021,0.941707313,0.34634251,NA,YAE1D1
19232,ENSG00000241128,0,NA,NA,NA,NA,NA,OR14A2
19233,ENSG00000241132,0,NA,NA,NA,NA,NA,LY6G5B
19234,ENSG00000241186,2.533524288,0.030155101,0.110480815,0.27294423,0.784896086,NA,TDGF1
19235,ENSG00000241233,0,NA,NA,NA,NA,NA,KRTAP5-8
19236,ENSG00000241241,0,NA,NA,NA,NA,NA,KRTAP4-16P
19237,ENSG00000241253,0,NA,NA,NA,NA,NA,CFB
19239,ENSG00000241296,0,NA,NA,NA,NA,NA,HLA-DMB
19240,ENSG00000241322,1.391048464,0.011413234,0.09372933,0.12176801,0.903082749,NA,CDRT1
19241,ENSG00000241343,0,NA,NA,NA,NA,NA,RPL36A
19242,ENSG00000241360,4.320185836,-0.19573751,0.148671892,-1.316573748,0.187981543,NA,PDXP
19243,ENSG00000241370,1.23353436,-0.009743623,0.070035108,-0.139124842,0.889351498,NA,RPP21
19244,ENSG00000241386,0.47474426,0.000900599,0.051462758,0.01750002,0.986037717,NA,HLA-DOB
19245,ENSG00000241394,6.84004862,-0.029480003,0.04769409,-0.618106,0.536505467,NA,HLA-DMA
19247,ENSG00000241404,5.18505595,-0.128607094,0.156038045,-0.824203443,0.409823971,NA,EGFL8
19249,ENSG00000241476,0,NA,NA,NA,NA,NA,SSX2
19250,ENSG00000241484,5.760299492,-0.020296654,0.159395379,-0.127335272,0.898675044,NA,ARHGAP8
19251,ENSG00000241489,0.228351983,0.018809415,0.035642824,0.52771956,0.597693995,NA,
19252,ENSG00000241534,0,NA,NA,NA,NA,NA,CFB
19254,ENSG00000241563,1.511130535,-0.041653861,0.094894416,-0.43894955,0.660698092,NA,CORT
19255,ENSG00000241595,0,NA,NA,NA,NA,NA,KRTAP9-4
19256,ENSG00000241598,0,NA,NA,NA,NA,NA,KRTAP5-4
19257,ENSG00000241635,0.492940005,0.001137382,0.059662744,0.019063521,0.984790432,NA,UGT1A1
19259,ENSG00000241674,0,NA,NA,NA,NA,NA,HLA-DMB
19261,ENSG00000241690,0,NA,NA,NA,NA,NA,
19262,ENSG00000241697,0.100282381,-0.011098449,0.029587876,-0.375101245,0.707585171,NA,TMEFF1
19263,ENSG00000241713,0,NA,NA,NA,NA,NA,LY6G5B
19264,ENSG00000241779,0,NA,NA,NA,NA,NA,RPP21
19265,ENSG00000241794,0,NA,NA,NA,NA,NA,SPRR2A
19266,ENSG00000241822,0,NA,NA,NA,NA,NA,LY6G6F
19269,ENSG00000241852,46.97159364,0.066279801,0.191198818,0.346653821,0.728851407,NA,C8orf58
19270,ENSG00000241863,0,NA,NA,NA,NA,NA,RPP21
19272,ENSG00000241910,0,NA,NA,NA,NA,NA,HLA-DOB
19273,ENSG00000241935,38.84767211,-0.180402117,0.194559661,-0.927232893,0.353805628,NA,HOGA1
19275,ENSG00000241962,10.43350558,0.008034325,0.183310361,0.043829082,0.965040645,NA,C2orf15
19277,ENSG00000241978,14.01677148,-0.031454626,0.194120862,-0.162036298,0.87127727,NA,AKAP2
19278,ENSG00000242019,0,NA,NA,NA,NA,NA,KIR3DL3
19279,ENSG00000242022,0,NA,NA,NA,NA,NA,OR12D3
19280,ENSG00000242028,47.70585858,-0.318546749,0.18121744,-1.75781508,0.078778979,NA,HYPK
19281,ENSG00000242038,1.2308544,-0.074299558,0.094953494,-0.78248366,0.433930384,NA,EGFL8
19282,ENSG00000242092,0,NA,NA,NA,NA,NA,HLA-DMB
19283,ENSG00000242110,21.67744072,-0.102718902,0.186708358,-0.550156959,0.582211722,NA,AMACR
19284,ENSG00000242114,2.886124418,-0.096507169,0.118034196,-0.817620422,0.413573963,NA,MTFP1
19285,ENSG00000242173,38.77906355,-0.001805268,0.192583259,-0.009373963,0.992520769,NA,ARHGDIG
19286,ENSG00000242180,0,NA,NA,NA,NA,NA,OR51B5
19287,ENSG00000242220,1.366386969,0.055723341,0.094919879,0.587056594,0.557165698,NA,TCP10L
19288,ENSG00000242221,0.322306462,-0.021800521,0.04120829,-0.529032405,0.596782971,NA,PSG2
19290,ENSG00000242252,3.771477899,-0.099532446,0.139726571,-0.712337286,0.47625594,NA,BGLAP
19293,ENSG00000242335,0,NA,NA,NA,NA,NA,CFB
19294,ENSG00000242361,0,NA,NA,NA,NA,NA,HLA-DMA
19295,ENSG00000242362,0,NA,NA,NA,NA,NA,CT47A2
19296,ENSG00000242366,0,NA,NA,NA,NA,NA,UGT1A8
19298,ENSG00000242386,0,NA,NA,NA,NA,NA,HLA-DMB
19299,ENSG00000242389,0,NA,NA,NA,NA,NA,RBMY1E
19300,ENSG00000242419,2.32109705,0.011140123,0.097794894,0.113913132,0.909306655,NA,PCDHGC4
19301,ENSG00000242441,0,NA,NA,NA,NA,NA,GTF2A1L
19304,ENSG00000242515,0,NA,NA,NA,NA,NA,UGT1A10
19305,ENSG00000242550,0.622170745,0.059683676,0.056767725,1.051366363,0.293090358,NA,SERPINB10
19306,ENSG00000242574,4.070691948,-0.02188409,0.113056754,-0.193567294,0.846514709,NA,HLA-DMB
19308,ENSG00000242616,56.91871811,-0.064252817,0.188155241,-0.341488317,0.732735999,NA,GNG10
19309,ENSG00000242631,0,NA,NA,NA,NA,NA,
19310,ENSG00000242685,0,NA,NA,NA,NA,NA,HLA-DMA
19311,ENSG00000242689,2.620053249,0.070999496,0.12784698,0.555347463,0.57865702,NA,CNTF
19312,ENSG00000242711,0,NA,NA,NA,NA,NA,PSMB9
19313,ENSG00000242715,0.468359969,0.050592888,0.060543608,0.83564376,0.403355343,NA,CCDC169
19314,ENSG00000242726,0.361749686,0.010408172,0.048260372,0.215667055,0.829247283,NA,RPP21
19317,ENSG00000242852,0.975439179,0.000917131,0.085594544,0.010714825,0.99145097,NA,ZNF709
19318,ENSG00000242866,3.263186352,-0.05774391,0.129891262,-0.444555767,0.656640819,NA,STRC
19319,ENSG00000242875,0,NA,NA,NA,NA,NA,RBMY1B
19320,ENSG00000242950,10.41786744,0.010409364,0.179699496,0.057926507,0.953807169,NA,ERVW-1
19321,ENSG00000243003,0,NA,NA,NA,NA,NA,LY6G6F
19322,ENSG00000243009,0,NA,NA,NA,NA,NA,RPP21
19323,ENSG00000243056,17.82104912,-0.168357363,0.185811059,-0.906067506,0.364900123,NA,EIF4EBP3
19324,ENSG00000243067,0,NA,NA,NA,NA,NA,PSMB9
19325,ENSG00000243073,0,NA,NA,NA,NA,NA,PRAMEF4
19326,ENSG00000243130,0.507860934,0.024494437,0.043643534,0.561238634,0.574634869,NA,PSG11
19327,ENSG00000243135,0,NA,NA,NA,NA,NA,UGT1A3
19328,ENSG00000243137,0.46550748,-0.02638986,0.045230359,-0.583454574,0.559587328,NA,PSG4
19331,ENSG00000243189,0,NA,NA,NA,NA,NA,HLA-DMA
19332,ENSG00000243207,0,NA,NA,NA,NA,NA,PPAN-P2RY11
19333,ENSG00000243215,0,NA,NA,NA,NA,NA,HLA-DMA
19334,ENSG00000243232,0,NA,NA,NA,NA,NA,PCDHAC2
19336,ENSG00000243251,0.245480295,0.045000639,0.034362824,1.309573361,0.190340205,NA,PGBD3
19337,ENSG00000243279,45.69148137,0.018056336,0.187041913,0.096536312,0.923094636,NA,PRAF2
19338,ENSG00000243284,2.468012394,0.046540829,0.122498585,0.379929523,0.703997732,NA,VSIG8
19341,ENSG00000243364,11.36211863,0.095155395,0.186531978,0.510129124,0.609961003,NA,EFNA4
19342,ENSG00000243414,10.95211303,0.196461448,0.190446774,1.031581917,0.302268015,NA,TICAM2
19343,ENSG00000243440,0.355229779,-0.03333048,0.050696713,-0.657448548,0.510892544,NA,
19344,ENSG00000243441,0,NA,NA,NA,NA,NA,OR5V1
19345,ENSG00000243444,18.8590802,0.30520612,0.190096345,1.605533868,0.108376366,NA,PALM2
19346,ENSG00000243449,25.00890148,-0.138753755,0.189754024,-0.731229579,0.464638936,NA,C4orf48
19347,ENSG00000243477,0.881093101,-0.025495525,0.068044611,-0.374688375,0.707892239,NA,NAT6
19348,ENSG00000243480,0,NA,NA,NA,NA,NA,AMY2A
19349,ENSG00000243489,0,NA,NA,NA,NA,NA,KRTAP10-11
19350,ENSG00000243496,0,NA,NA,NA,NA,NA,HLA-DOB
19351,ENSG00000243501,0,NA,NA,NA,NA,NA,
19352,ENSG00000243509,0,NA,NA,NA,NA,NA,TNFRSF6B
19353,ENSG00000243543,0,NA,NA,NA,NA,NA,WFDC6
19354,ENSG00000243566,6.710721469,-0.089906955,0.170997484,-0.525779403,0.599041487,NA,UPK3B
19355,ENSG00000243570,0,NA,NA,NA,NA,NA,CFB
19356,ENSG00000243594,0,NA,NA,NA,NA,NA,PSMB9
19357,ENSG00000243612,0,NA,NA,NA,NA,NA,HLA-DOB
19358,ENSG00000243627,0.591586422,-0.046388671,0.059416646,-0.780735273,0.43495821,NA,
19360,ENSG00000243649,3.509676264,-0.046634935,0.109712717,-0.425064078,0.670789964,NA,CFB
19361,ENSG00000243660,19.80618534,0.208230224,0.192875038,1.079612092,0.280314955,NA,ZNF487
19362,ENSG00000243667,41.68687116,-0.000542377,0.18688628,-0.002902178,0.997684401,NA,WDR92
19364,ENSG00000243696,14.74838767,0.067152385,0.18890871,0.355475325,0.722233527,NA,
19365,ENSG00000243708,9.906419476,-0.139046217,0.141158564,-0.985035644,0.324606563,NA,PLA2G4B
19366,ENSG00000243709,0.540556815,0.021029236,0.043899586,0.479030406,0.631916998,NA,LEFTY1
19367,ENSG00000243710,12.8998907,0.005927213,0.179651684,0.032992804,0.973680326,NA,CFAP57
19369,ENSG00000243719,0,NA,NA,NA,NA,NA,HLA-DMA
19370,ENSG00000243725,12.45346014,0.163076715,0.187084779,0.87167281,0.383386898,NA,TTC4
19371,ENSG00000243729,0,NA,NA,NA,NA,NA,OR5V1
19372,ENSG00000243749,17.49403097,-0.174266082,0.193941314,-0.898550588,0.368892088,NA,ZMYM6NB
19373,ENSG00000243772,0,NA,NA,NA,NA,NA,KIR2DL3
19374,ENSG00000243789,1.447056485,0.002704291,0.094480815,0.028622647,0.97716555,NA,JMJD7
19375,ENSG00000243804,0,NA,NA,NA,NA,NA,LY6G6F
19376,ENSG00000243811,15.21268991,-0.07731151,0.187799958,-0.411669474,0.680581702,NA,APOBEC3D
19377,ENSG00000243896,1.028677522,-0.036445146,0.072937785,-0.499674433,0.617304338,NA,OR2A7
19378,ENSG00000243897,0,NA,NA,NA,NA,NA,EGFL8
19381,ENSG00000243955,0,NA,NA,NA,NA,NA,GSTA1
19382,ENSG00000243958,0,NA,NA,NA,NA,NA,PSMB9
19383,ENSG00000243978,3.548913959,0.100708666,0.133804428,0.752655701,0.451656836,NA,RGAG1
19384,ENSG00000243989,16.1918335,-0.255510053,0.190003572,-1.344764469,0.178701308,NA,ACY1
19386,ENSG00000244020,0,NA,NA,NA,NA,NA,MT1HL1
19387,ENSG00000244025,0,NA,NA,NA,NA,NA,KRTAP19-3
19389,ENSG00000244045,1.478151832,-0.053826048,0.10913059,-0.493226031,0.621852887,NA,TMEM199
19390,ENSG00000244057,0,NA,NA,NA,NA,NA,LCE3C
19391,ENSG00000244067,0,NA,NA,NA,NA,NA,GSTA2
19392,ENSG00000244094,2.590295418,0.062682642,0.07306893,0.857856297,0.390971819,NA,SPRR2F
19393,ENSG00000244115,0,NA,NA,NA,NA,NA,DNAJC25-GNG10
19394,ENSG00000244122,1.403725412,0.025680404,0.071689933,0.358214927,0.720182477,NA,UGT1A7
19396,ENSG00000244187,53.55624773,-0.182070677,0.185494867,-0.981540245,0.326326398,NA,TMEM141
19397,ENSG00000244207,0,NA,NA,NA,NA,NA,C4A
19398,ENSG00000244242,21.13356176,-0.06922991,0.179772769,-0.385096757,0.700165731,NA,IFITM10
19399,ENSG00000244255,0,NA,NA,NA,NA,NA,
19400,ENSG00000244274,29.96967023,0.021292617,0.195565823,0.108876984,0.913300062,NA,DBNDD2
19401,ENSG00000244355,0,NA,NA,NA,NA,NA,LY6G6D
19402,ENSG00000244362,0,NA,NA,NA,NA,NA,KRTAP19-7
19403,ENSG00000244395,0,NA,NA,NA,NA,NA,RBMY1D
19405,ENSG00000244411,0.223022529,0.01808455,0.035383075,0.511107361,0.609275882,NA,KRTAP5-7
19406,ENSG00000244414,1.017291735,0.081909381,0.080589214,1.016381441,0.30944778,NA,CFHR1
19407,ENSG00000244444,0,NA,NA,NA,NA,NA,EGFL8
19409,ENSG00000244474,0,NA,NA,NA,NA,NA,UGT1A4
19410,ENSG00000244476,8.239785943,-0.136790995,0.132352103,-1.033538508,0.301351959,NA,ERVFRD-1
19411,ENSG00000244482,1.243595317,0.067375105,0.072861211,0.92470471,0.355119529,NA,LILRA6
19414,ENSG00000244537,0,NA,NA,NA,NA,NA,KRTAP4-2
19415,ENSG00000244588,0,NA,NA,NA,NA,NA,RAD21L1
19416,ENSG00000244607,4.860647922,-0.133760194,0.149368164,-0.895506715,0.370516278,NA,CCDC13
19417,ENSG00000244617,17.48021269,-0.03581475,0.193924082,-0.184684388,0.853476592,NA,ASPRV1
19418,ENSG00000244623,0,NA,NA,NA,NA,NA,OR2AE1
19419,ENSG00000244624,0,NA,NA,NA,NA,NA,KRTAP20-1
19420,ENSG00000244672,0,NA,NA,NA,NA,NA,LY6G5B
19421,ENSG00000244687,46.39517401,0.145159995,0.187775967,0.773048844,0.439493474,NA,UBE2V1
19422,ENSG00000244693,0,NA,NA,NA,NA,NA,CTAGE8
19423,ENSG00000244694,6.118045272,-0.006921599,0.15212986,-0.045497962,0.963710399,NA,PTCHD4
19424,ENSG00000244731,0.361749686,0.010408172,0.048260372,0.215667055,0.829247283,NA,C4A
19426,ENSG00000244752,0.247602565,-0.017990644,0.037508662,-0.47963971,0.631483605,NA,CRYBB2
19433,ENSG00000247315,0,NA,NA,NA,NA,NA,ZCCHC3
19435,ENSG00000247626,19.45218744,-0.170480905,0.19346059,-0.881217746,0.378199976,NA,MARS2
19436,ENSG00000247746,20.53480504,-0.276258696,0.195568401,-1.412593726,0.157775215,NA,USP51
19437,ENSG00000248098,19.15048984,-0.355710249,0.195517827,-1.819323861,0.068862035,NA,BCKDHA
19438,ENSG00000248099,1.126928091,0.029702614,0.082633436,0.359450305,0.719258247,NA,INSL3
19440,ENSG00000248167,0,NA,NA,NA,NA,NA,TRIM39-RPP21
19441,ENSG00000248235,0.125860865,-0.011740466,0.030401412,-0.386181609,0.699362173,NA,
19442,ENSG00000248329,0,NA,NA,NA,NA,NA,APELA
19444,ENSG00000248383,0,NA,NA,NA,NA,NA,PCDHAC1
19445,ENSG00000248385,0.117267839,-0.011534826,0.030137826,-0.382735844,0.701915635,NA,TARM1
19446,ENSG00000248405,0.508240348,-0.000510739,0.059906821,-0.008525551,0.993197677,NA,PRR5-ARHGAP8
19447,ENSG00000248483,2.466191017,-0.036760878,0.118859418,-0.309280315,0.757108304,NA,POU5F2
19448,ENSG00000248485,5.662315724,-0.072409749,0.130633069,-0.55429877,0.579374392,NA,PCP4L1
19450,ENSG00000248496,0,NA,NA,NA,NA,NA,ZBED9
19451,ENSG00000248592,7.274165794,0.316594396,0.17290171,1.831065733,0.067090732,NA,TMEM110-MUSTN1
19452,ENSG00000248643,0.373681507,-0.033976697,0.051169288,-0.664005663,0.506686687,NA,RBM14-RBM4
19453,ENSG00000248672,0,NA,NA,NA,NA,NA,LY75-CD302
19454,ENSG00000248710,1.854146612,-0.077142395,0.109055143,-0.707370533,0.479336244,NA,
19455,ENSG00000248712,13.6375881,-0.377012677,0.193424153,-1.949149941,0.051277521,NA,CCDC153
19456,ENSG00000248713,0,NA,NA,NA,NA,NA,
19457,ENSG00000248746,1.387460925,0.013750192,0.105053372,0.130887678,0.895864162,NA,ACTN3
19458,ENSG00000248751,0.906227426,0.012645782,0.082284663,0.153683341,0.877859421,NA,
19459,ENSG00000248871,0,NA,NA,NA,NA,NA,TNFSF12-TNFSF13
19460,ENSG00000248905,37.38893914,0.24384069,0.186137681,1.310001765,0.190195238,NA,FMN1
