Supplementary Table 4b. Cushing's effect on gene expression in Obese and Non-obese patients,,,,,,,,,,
,Row.names,log2FC_NotObese_CushingvCon,lfcSE_NotObese_CushingvCon,pvalue_NotObese_CushingvCon,padj_NotObese_CushingvCon,log2FC_Obese_CushingvCon,lfcSE_Obese_CushingvCon,pvalue_Obese_CushingvCon,padj_Obese_CushingvCon,external_gene_id
8456,ENSG00000143870,0.442065076,0.168465383,0.008688575,0.073600596,0.232952561,0.142424502,0.101918851,0.707070262,PDIA6
8457,ENSG00000143878,-0.084977933,0.323522664,0.792809147,0.904112537,0.04692721,0.280888672,0.867317382,0.984519124,RHOB
8458,ENSG00000143882,0.502029834,0.187841017,0.007525885,0.067148457,0.195353423,0.159081887,0.219444924,0.822783374,ATP6V1C2
8459,ENSG00000143889,-0.0209067,0.16073238,0.896509868,0.953220317,0.188100137,0.129922795,0.147677484,0.766145193,HNRNPLL
8460,ENSG00000143891,0.146499019,0.201141233,0.466406049,0.706699107,0.587476693,0.162950319,0.000311852,0.102727298,GALM
8461,ENSG00000143919,0.430480769,0.368803228,0.243114678,0.50292194,0.318533922,0.323305922,0.324506203,0.883809877,CAMKMT
8462,ENSG00000143921,-0.153671464,0.521238634,0.768131548,NA,-0.512086898,0.564117274,0.364001475,NA,ABCG8
8463,ENSG00000143924,-0.106759105,0.186513341,0.567055123,0.776807357,0.032282875,0.154735591,0.834735127,0.979256888,EML4
8464,ENSG00000143933,0.05666123,0.103863011,0.585383484,0.789022766,0.052565519,0.087328606,0.547222169,0.944748951,CALM2
8465,ENSG00000143942,-0.091701158,0.463802785,0.843267394,NA,0.02861661,0.419338312,0.945592756,0.992057774,CHAC2
8466,ENSG00000143947,-0.436362121,0.137862178,0.001549735,0.024779213,-0.016951624,0.115936387,0.883751763,0.986314891,RPS27A
8467,ENSG00000143951,-0.536257694,0.31671445,0.090419334,0.294127185,0.043791293,0.265118779,0.868805354,0.984519124,WDPCP
8468,ENSG00000143952,0.1947938,0.120537193,0.106084098,0.323639462,0.030931046,0.099500491,0.75590458,0.969703261,VPS54
8469,ENSG00000143954,NA,NA,NA,NA,NA,NA,NA,NA,REG3G
8470,ENSG00000143970,0.126879756,0.140452097,0.366331275,0.626548244,0.105684421,0.114175787,0.354638812,0.8961726,ASXL2
8471,ENSG00000143971,0.460756452,0.202430276,0.022838577,0.133767482,-0.019116232,0.169740855,0.910331749,0.98824041,ETAA1
8472,ENSG00000143977,0.193187606,0.203998108,0.343635289,0.604889137,0.228718632,0.165328547,0.166536467,0.791964609,SNRPG
8473,ENSG00000143994,-0.040044093,0.350901917,0.909144552,0.959343943,-0.107729362,0.301704712,0.721040244,0.968950879,ABHD1
8474,ENSG00000143995,0.328318706,0.260756698,0.207994286,0.461476472,-0.074554656,0.225064774,0.740449113,0.968950879,MEIS1
8475,ENSG00000144015,NA,NA,NA,NA,NA,NA,NA,NA,TRIM43
8476,ENSG00000144021,-0.029067737,0.105210347,0.78233139,0.899034447,-0.046869348,0.086236754,0.586788209,0.949668113,CIAO1
8477,ENSG00000144026,-0.736790924,0.316528324,0.019926705,0.123495331,-0.669765597,0.26934062,0.012893908,0.380822595,ZNF514
8478,ENSG00000144028,0.134960508,0.084130739,0.108675275,0.327701788,-0.123392566,0.070880458,0.081709082,0.6695375,SNRNP200
8479,ENSG00000144029,0.132551293,0.152757098,0.385544393,0.642392519,-0.129826848,0.128949453,0.314028886,0.874283154,MRPS5
8480,ENSG00000144031,-0.16668803,0.502800404,0.740252277,NA,-0.092732466,0.543382447,0.864492828,NA,ANKRD53
8481,ENSG00000144034,0.081290293,0.215251208,0.705688288,0.862141314,0.07913433,0.178673492,0.657838714,0.964977557,TPRKB
8482,ENSG00000144035,0.148140814,0.268096076,0.580560533,NA,0.072817823,0.300918415,0.808791578,NA,NAT8
8483,ENSG00000144036,-0.166122003,0.186769427,0.373761466,0.632576829,0.045270407,0.156190209,0.771937485,0.970885904,EXOC6B
8484,ENSG00000144040,-0.570361075,0.250905428,0.023013445,0.134406157,-0.270464044,0.194739204,0.164877586,0.789255964,SFXN5
8485,ENSG00000144043,-0.43774437,0.514812123,0.395158725,NA,-0.652576189,0.465708796,0.161138211,NA,TEX261
8486,ENSG00000144045,-0.152638384,0.469599215,0.745151031,NA,0.459949304,0.538042908,0.392630773,NA,DQX1
8487,ENSG00000144048,-0.042193901,0.207212694,0.838645741,0.928456286,0.074781978,0.168405598,0.657000114,0.964736595,DUSP11
8488,ENSG00000144057,-0.776050863,0.581224777,0.181811156,NA,-0.018259273,0.588216636,0.975236245,NA,ST6GAL2
8489,ENSG00000144061,-0.58615224,0.280553555,0.036683389,0.176923392,-0.178228844,0.225432763,0.429173041,0.919085111,NPHP1
8490,ENSG00000144063,-1.010894709,0.388961453,0.009350705,0.076868581,-0.119905432,0.335967497,0.721169716,0.968950879,MALL
8491,ENSG00000144115,-0.163116415,0.31781123,0.607776891,0.803021331,-0.407152665,0.277854066,0.142826226,0.761068502,THNSL2
8492,ENSG00000144118,-0.030517994,0.122361707,0.803045162,0.911070862,0.081959043,0.100307924,0.413885876,0.914601749,RALB
8493,ENSG00000144119,NA,NA,NA,NA,NA,NA,NA,NA,C1QL2
8494,ENSG00000144120,0.056691718,0.341535183,0.868164145,0.940803766,-0.139458548,0.29284784,0.633921181,0.960640446,TMEM177
8495,ENSG00000144130,0.230815323,0.412174287,0.575483207,NA,-0.430524901,0.461668092,0.351056474,NA,NT5DC4
8496,ENSG00000144134,-0.777381658,0.280735682,0.005621354,0.055659783,-0.081306938,0.221763246,0.713888705,0.968950879,RABL2A
8497,ENSG00000144136,-0.207896995,0.282808536,0.462269034,0.703436905,0.185589769,0.239043545,0.437521832,0.921917427,SLC20A1
8498,ENSG00000144152,-1.087238221,0.42047987,0.009717918,0.078964685,-0.689561579,0.36601136,0.059566388,0.606270493,FBLN7
8499,ENSG00000144161,-0.528847374,0.256262254,0.039046554,0.184136238,-0.011883927,0.208400767,0.954525763,0.993881014,ZC3H8
8500,ENSG00000144182,-0.260455514,0.287932186,0.365691952,0.625972143,-0.30896574,0.245415264,0.208048107,0.814572349,LIPT1
8501,ENSG00000144191,-0.46600716,0.385396989,0.226600847,NA,0.46367783,0.429161371,0.279951769,NA,CNGA3
8502,ENSG00000144199,-0.538754832,0.333901785,0.106633126,0.324807048,0.062867774,0.287803255,0.827086219,0.977192452,FAHD2B
8503,ENSG00000144214,-0.330210839,0.562032755,0.556848126,NA,-0.362663783,0.524044468,0.488907357,NA,LYG1
8504,ENSG00000144218,-0.044780845,0.316235611,0.887391264,0.949721448,-0.331972249,0.266645669,0.213133968,0.818135534,AFF3
8505,ENSG00000144224,0.006486869,0.091369833,0.943401146,0.975920572,0.092922701,0.075309348,0.217247607,0.821064537,UBXN4
8506,ENSG00000144227,NA,NA,NA,NA,NA,NA,NA,NA,NXPH2
8507,ENSG00000144228,0.05403189,0.198654627,0.785630413,0.900580624,-0.08725381,0.163049685,0.59255559,0.949960136,SPOPL
8508,ENSG00000144229,0.243375325,0.306551508,0.427245895,0.674625498,-0.462158767,0.269512959,0.0863833,0.678281095,THSD7B
8509,ENSG00000144230,0.160095902,0.484879046,0.741266234,0.880012568,-0.07744854,0.43760867,0.859523099,0.983595924,GPR17
8510,ENSG00000144231,0.27383008,0.229299112,0.232397901,0.489816969,0.088594654,0.192446138,0.645257283,0.962054522,POLR2D
8511,ENSG00000144233,0.215459043,0.148316654,0.146308115,0.382353865,-0.008840276,0.123603149,0.942982754,0.991664792,AMMECR1L
8512,ENSG00000144278,1.150038059,0.359642396,0.001385155,0.023311924,-0.552897754,0.318234101,0.082317796,0.6695375,GALNT13
8513,ENSG00000144283,-0.147320417,0.173083236,0.394684041,0.649087833,-0.020462046,0.144444054,0.887348019,0.987137606,PKP4
8514,ENSG00000144285,-0.043021372,0.417054649,0.917839764,NA,0.186899357,0.459303382,0.684067345,NA,SCN1A
8515,ENSG00000144290,-0.100588502,0.576093463,0.861390424,NA,-0.071677256,0.589074647,0.903154264,NA,SLC4A10
8516,ENSG00000144306,0.37641995,0.170991466,0.027707993,0.150369921,0.010964023,0.142094653,0.938496264,0.990422287,SCRN3
8517,ENSG00000144320,0.574675571,0.182608717,0.001649366,0.025540849,0.031973692,0.154247767,0.835785041,0.979276145,KIAA1715
8518,ENSG00000144331,0.027423809,0.54462449,0.959840604,NA,-0.952398188,0.518174226,0.066064123,0.624015216,ZNF385B
8519,ENSG00000144339,0.008029891,0.513621272,0.987526481,NA,-0.598796009,0.546961313,0.273618075,NA,TMEFF2
8520,ENSG00000144354,-0.920757024,0.507489698,0.069625953,NA,-0.031220646,0.455562594,0.945362095,NA,CDCA7
8521,ENSG00000144355,-0.396767842,0.387435353,0.305793778,NA,0.145969883,0.433162383,0.736127064,NA,DLX1
8522,ENSG00000144357,0.444620275,0.199542871,0.025867565,0.144445354,0.160850463,0.169178869,0.341720335,0.893200639,UBR3
8523,ENSG00000144362,1.163978619,0.410346309,0.004560008,NA,0.011015287,0.367916494,0.976115192,0.996911668,PHOSPHO2
8524,ENSG00000144366,0.904179206,0.20329118,8.68E-06,0.000661227,-0.101736135,0.181202436,0.574490703,0.948110311,GULP1
8525,ENSG00000144369,-0.100393986,0.34018756,0.767907077,0.891129434,-0.217796503,0.281134739,0.438513965,0.921917427,FAM171B
8526,ENSG00000144381,0.240152554,0.179334976,0.180528886,0.430251141,0.264757352,0.152243796,0.082028535,0.6695375,HSPD1
8527,ENSG00000144395,0.595614226,0.419881309,0.156036092,NA,-0.030402226,0.352291872,0.931229209,0.989913178,CCDC150
8528,ENSG00000144401,-0.207528925,0.186636926,0.266164267,0.526548093,0.126218287,0.151826809,0.405786839,0.914601749,METTL21A
8529,ENSG00000144406,0.085538103,0.447400551,0.848377453,NA,-0.180728035,0.395792239,0.64794169,0.962262663,UNC80
8530,ENSG00000144407,0.358021511,0.588200485,0.54274148,NA,-0.67695313,0.59019007,0.251378036,NA,PTH2R
8531,ENSG00000144410,-0.578526531,0.583113263,0.321132132,NA,0.024069993,0.583364929,0.967088135,NA,CPO
8532,ENSG00000144426,0.332915765,0.31397389,0.288994742,0.548590083,0.050646927,0.257477663,0.844059057,0.980640214,NBEAL1
8533,ENSG00000144445,0.354965686,0.17977384,0.048323503,0.205839538,-0.176460797,0.153537013,0.250430396,0.840014151,KANSL1L
8534,ENSG00000144451,-0.01859931,0.210722206,0.92966638,0.968281049,-0.197194393,0.176700004,0.264428947,0.849337253,SPAG16
8535,ENSG00000144452,-0.034752952,0.33686564,0.917831526,NA,-0.397596878,0.388282127,0.305840165,NA,ABCA12
8536,ENSG00000144455,0.053038946,0.192394617,0.782795463,0.899034447,0.019151368,0.160550499,0.905049067,0.98824041,SUMF1
8537,ENSG00000144460,0.452535547,0.565048697,0.423201789,NA,-0.386819531,0.590228025,0.512227609,NA,NYAP2
8538,ENSG00000144468,0.244789583,0.192006518,0.202343765,0.454949774,0.012000658,0.160646314,0.940451532,0.990835195,RHBDD1
8539,ENSG00000144476,-0.386684207,0.441322523,0.380924504,0.637877746,-0.642836518,0.393710356,0.102518415,0.708005621,ACKR3
8540,ENSG00000144481,-0.552157013,0.536312708,0.303224568,NA,0.211785132,0.570706857,0.710568509,NA,TRPM8
8541,ENSG00000144485,0.915839184,0.437553673,0.036341128,NA,0.172637081,0.393817197,0.661119126,0.965572532,HES6
8542,ENSG00000144488,0.027810677,0.588256536,0.962292902,NA,-0.894392582,0.581266202,0.123878276,0.735368939,ESPNL
8543,ENSG00000144504,-0.242063154,0.200309641,0.226876197,0.482858754,-0.067982166,0.163352736,0.677287141,0.967174405,ANKMY1
8544,ENSG00000144524,-0.273652012,0.152001011,0.071808513,0.258614161,-0.20423357,0.125099908,0.102560789,0.708005621,COPS7B
8545,ENSG00000144535,-0.214243871,0.201121066,0.286763586,0.546407618,-0.102623516,0.163976621,0.531418342,0.943419957,DIS3L2
8546,ENSG00000144550,-0.25817952,0.539635219,0.632341755,NA,-0.337572308,0.573959397,0.556433849,NA,CPNE9
8547,ENSG00000144554,-0.107169888,0.377556682,0.776524476,0.895502585,0.192057086,0.322146137,0.551054981,0.945749533,FANCD2
8548,ENSG00000144559,-0.802471041,0.499916142,0.108447311,0.327346068,-0.388668406,0.450435775,0.388207863,0.908426527,TAMM41
8549,ENSG00000144560,-0.282033936,0.164797382,0.087007637,0.288090548,-0.099083777,0.136467812,0.46780218,0.927182574,VGLL4
8550,ENSG00000144566,0.314960038,0.123826451,0.010972913,0.085348408,0.109428164,0.102724858,0.286760572,0.862052492,RAB5A
8551,ENSG00000144567,0.150025305,0.111084972,0.176841081,0.425372282,-0.079459026,0.093078174,0.393282018,0.910851646,FAM134A
8552,ENSG00000144579,-0.103322744,0.104164232,0.321235807,0.582784997,-0.156381008,0.087536768,0.074024671,0.648258317,CTDSP1
8553,ENSG00000144580,0.058817392,0.154804945,0.703986112,0.861419732,-0.092891219,0.126776891,0.463732808,0.926342695,RQCD1
8554,ENSG00000144583,-0.09400283,0.149660752,0.529934441,NA,0.022022372,0.172052183,0.898150388,NA,4-Mar
8555,ENSG00000144589,0.046327774,0.20160065,0.818247397,0.917345609,0.11332351,0.168242515,0.500583223,0.937325852,STK11IP
8556,ENSG00000144591,-0.047642112,0.15408432,0.757173146,0.886650096,-0.006243533,0.127371755,0.960904798,0.995704463,GMPPA
8557,ENSG00000144597,0.032726538,0.15730969,0.835198578,0.926440711,0.238823203,0.12481381,0.055692295,0.593648941,EAF1
8558,ENSG00000144619,-0.579236082,0.564487591,0.304831622,0.567173719,0.223914005,0.533419063,0.674652544,0.967174405,CNTN4
8559,ENSG00000144635,0.006075388,0.159149484,0.969548874,0.986452112,0.127459036,0.128196169,0.320101191,0.879373776,DYNC1LI1
8560,ENSG00000144642,-0.04029106,0.208033624,0.846429811,0.931546876,-0.283153166,0.176905484,0.109467737,0.715337126,RBMS3
8561,ENSG00000144644,-0.169682721,0.538986082,0.752899562,NA,-0.283340264,0.464994163,0.542298072,NA,GADL1
8562,ENSG00000144645,-0.308960117,0.295879327,0.296388297,0.557545536,-0.183100044,0.244463866,0.453865567,0.925966482,OSBPL10
8563,ENSG00000144647,0.111099188,0.220279851,0.614012115,0.807646536,0.132177858,0.184495544,0.473726827,0.929467181,POMGNT2
8564,ENSG00000144648,0.18367587,0.477942058,0.700751864,0.859132129,-0.01538275,0.424014997,0.971060064,0.996524724,ACKR2
8565,ENSG00000144649,-0.240279632,0.378835535,0.52591218,0.750317735,-0.269891835,0.31946923,0.398215121,0.912249606,FAM198A
8566,ENSG00000144655,-0.041995454,0.497140464,0.932679557,0.969712483,0.442906727,0.451980736,0.327123683,0.885868034,CSRNP1
8567,ENSG00000144659,0.211776734,0.22996106,0.357089938,0.618027441,-0.343278523,0.204307306,0.092917089,0.69025975,SLC25A38
8568,ENSG00000144668,0.028110069,0.21777275,0.897294483,0.953494964,-0.043015662,0.181632667,0.812790397,0.975060065,ITGA9
8569,ENSG00000144671,-0.940943989,0.55951808,0.092626184,NA,0.224874196,0.595228566,0.705583113,NA,SLC22A14
8570,ENSG00000144674,0.690058832,0.111130793,5.32E-10,3.18E-07,0.213354356,0.093617337,0.022666783,0.462222474,GOLGA4
8571,ENSG00000144677,0.178093805,0.25852305,0.490892831,0.725276459,-0.229752577,0.222231847,0.301210118,0.868022968,CTDSPL
8572,ENSG00000144681,-0.617795784,0.478084253,0.196276803,0.44880425,-0.724735978,0.418830795,0.083562598,0.670955433,STAC
8573,ENSG00000144711,0.256109056,0.145071866,0.077497508,0.26983062,0.026380323,0.12220933,0.829095493,0.977325884,IQSEC1
8574,ENSG00000144712,-0.345646012,0.441084504,0.433258628,0.679307386,-0.361438371,0.386283922,0.349437662,0.8961726,CAND2
8575,ENSG00000144713,-0.217238606,0.153502154,0.157005363,0.397868886,-0.130103092,0.130142979,0.317458854,0.876885379,RPL32
8576,ENSG00000144724,0.459236399,0.140873254,0.001114412,0.020375,0.298119596,0.118978526,0.012222349,0.370818574,PTPRG
8577,ENSG00000144730,-0.689549169,0.430121655,0.108901727,0.328093376,-0.262210588,0.372326952,0.481278216,0.92990098,IL17RD
8578,ENSG00000144736,-0.358654656,0.287533572,0.212269631,0.465949175,0.297919424,0.233549229,0.202090854,0.812139217,SHQ1
8579,ENSG00000144741,0.747617464,0.231839761,0.001260975,0.021986192,-0.11120893,0.200883344,0.579852929,0.948241812,SLC25A26
8580,ENSG00000144744,-0.015843036,0.136518578,0.907612597,0.958835749,-0.048281638,0.112648149,0.668210202,0.966790355,UBA3
8581,ENSG00000144746,0.227105921,0.118721282,0.055756562,0.224790643,0.109808136,0.099813158,0.271272489,0.8552546,ARL6IP5
8582,ENSG00000144747,0.067704327,0.176791462,0.701748294,0.859824968,0.221403657,0.146008921,0.129425633,0.74534457,TMF1
8583,ENSG00000144749,0.959423611,0.279292,0.000592119,0.01304297,-0.259500904,0.24177449,0.283128478,0.859487608,LRIG1
8584,ENSG00000144771,-0.101516624,0.155373633,0.513517137,NA,0.023778149,0.178521562,0.894039299,NA,LRTM1
8585,ENSG00000144785,-0.174107116,0.26692678,0.514229945,NA,0.221142227,0.30456556,0.467783157,NA,RP11-977G19.10
8586,ENSG00000144791,-0.100373537,0.1887614,0.594900395,0.795527382,-0.006983576,0.157586618,0.964652684,0.996133191,LIMD1
8587,ENSG00000144792,-0.825215134,0.452086722,0.067948684,0.250150596,0.121013769,0.386467549,0.754183498,0.96969296,ZNF660
8588,ENSG00000144802,-0.131669815,0.487053521,NA,NA,0.276429946,0.439422475,NA,NA,NFKBIZ
8589,ENSG00000144810,-1.598484927,0.258369758,6.14E-10,3.34E-07,-0.101347002,0.214417191,0.636453862,0.961265314,COL8A1
8590,ENSG00000144815,-0.273816673,0.203656838,0.17878667,0.427693472,-0.093483641,0.160319194,0.559819604,0.948110311,NXPE3
8591,ENSG00000144820,NA,NA,NA,NA,NA,NA,NA,NA,GPR128
8592,ENSG00000144821,0.283141849,0.575320391,0.622615865,NA,-0.145198942,0.593425449,0.806704733,NA,MYH15
8593,ENSG00000144824,0.006917292,0.161752576,0.965889143,0.985126343,-0.004461483,0.137178959,0.974054908,0.996766858,PHLDB2
8594,ENSG00000144827,0.108531143,0.181425622,0.549697902,0.766099568,0.059049211,0.152367494,0.69835302,0.967969344,ABHD10
8595,ENSG00000144834,-0.083318269,0.233543795,0.721274098,NA,-0.101533321,0.268762578,0.705593494,NA,TAGLN3
8596,ENSG00000144837,0.812261469,0.475565156,0.087637832,NA,-0.137993757,0.423377972,0.744473432,0.968950879,PLA1A
8597,ENSG00000144840,0.551174119,0.14801312,0.000196231,0.006176641,0.137230843,0.124035424,0.268560229,0.85285541,RABL3
8598,ENSG00000144843,-0.043628824,0.207342818,0.833340831,0.925152189,0.253143757,0.168800873,0.133702744,0.752378078,ADPRH
8599,ENSG00000144847,0.003489002,0.571751695,0.995131097,NA,0.40972343,0.594188328,0.4904763,NA,IGSF11
8600,ENSG00000144848,0.175347584,0.151624162,0.247492227,0.507414214,0.00360807,0.126086396,0.977170967,0.997271067,ATG3
8601,ENSG00000144852,-0.230304292,0.533798055,0.666145122,NA,-0.452155685,0.570546142,0.42807137,NA,NR1I2
8602,ENSG00000144857,-0.162486808,0.259831229,0.531737963,0.754511977,-0.409718501,0.222424766,0.065467204,0.623706334,BOC
8603,ENSG00000144867,-0.079572749,0.211776096,0.707110203,0.862436128,0.242705321,0.173167181,0.161044735,0.783730387,SRPRB
8604,ENSG00000144868,0.132938827,0.52240602,0.799129274,NA,0.174380617,0.459783473,0.704489734,0.968660588,TMEM108
8605,ENSG00000144891,-0.737762868,0.20859859,0.00040507,0.010157312,-0.390309297,0.176026961,0.026600768,0.487269427,AGTR1
8606,ENSG00000144893,-0.31536289,0.405610073,0.436862297,0.681888285,-0.423565471,0.35216773,0.229077767,0.828515451,MED12L
8607,ENSG00000144895,0.153788092,0.149004061,0.302022129,0.564295359,0.134338023,0.125710469,0.285236265,0.860598941,EIF2A
8608,ENSG00000144908,0.42634978,0.332447062,0.199681622,0.452044536,0.120177276,0.289990957,0.678568504,0.967174405,ALDH1L1
8609,ENSG00000144909,0.501986648,0.21638191,0.020345724,0.125247145,0.225897912,0.182549576,0.215916125,0.819953175,OSBPL11
8610,ENSG00000144935,-0.558705489,0.269214308,0.037957007,0.180929598,-0.057648846,0.220562467,0.793805672,0.972736709,TRPC1
8611,ENSG00000144959,0.182667564,0.500730977,0.715259358,0.86554124,1.522957169,0.455353983,0.000824142,0.135558427,NCEH1
8612,ENSG00000144962,NA,NA,NA,NA,NA,NA,NA,NA,SPATA16
8613,ENSG00000145002,0.187138233,0.371969605,0.614893354,NA,0.130885808,0.445134627,0.768730046,NA,FAM86B2
8614,ENSG00000145012,0.028307141,0.179710415,0.874838745,0.943556114,0.089160147,0.152021432,0.557541428,0.947953246,LPP
8615,ENSG00000145014,-0.181810576,0.213240991,0.393877762,0.648228076,-0.138982545,0.182006785,0.445098562,0.923538413,TMEM44
8616,ENSG00000145016,0.11642278,0.163952088,0.477640605,0.716281254,-0.037960623,0.134985148,0.778541099,0.970885904,KIAA0226
8617,ENSG00000145020,-0.91809177,0.211283867,1.39E-05,0.000934608,-0.676643326,0.176850227,0.000130199,0.088035329,AMT
8618,ENSG00000145022,0.26706968,0.173933055,0.124667444,0.351602759,0.059883299,0.147752887,0.685261713,0.967374977,TCTA
8619,ENSG00000145029,-0.25458739,0.157787496,0.106639685,0.324807048,-0.309962152,0.132559875,0.019372709,0.43596928,NICN1
8620,ENSG00000145040,NA,NA,NA,NA,NA,NA,NA,NA,UCN2
8621,ENSG00000145041,-0.205733931,0.553168934,0.709953301,NA,0.061286842,0.510893606,0.904514764,NA,VPRBP
8622,ENSG00000145050,-0.020748202,0.547807679,0.969787366,NA,-0.459220255,0.585665467,0.432981473,NA,MANF
8623,ENSG00000145075,-0.218370597,0.204729295,0.286138531,0.546047635,-0.348448111,0.172009748,0.042790789,0.551941029,CCDC39
8624,ENSG00000145087,0.080175026,0.26309115,0.760562361,NA,-0.04648572,0.306423316,0.879420203,NA,STXBP5L
8625,ENSG00000145088,-0.174344245,0.549759204,0.751146192,NA,-0.164249449,0.500857633,0.74295975,NA,EAF2
8626,ENSG00000145103,0.387144424,0.363962827,0.287468154,NA,-0.05156256,0.420152175,0.902326027,NA,ILDR1
8627,ENSG00000145107,-0.055976991,0.579703649,0.923074718,0.965418877,1.990219348,0.560102039,0.000380408,0.111070401,TM4SF19
8628,ENSG00000145113,-1.092354097,0.573907957,0.056993439,NA,-0.627601632,0.548981137,0.252950726,NA,MUC4
8629,ENSG00000145147,0.489085121,0.329004323,0.137130693,0.368928399,0.071054571,0.283533744,0.802120613,0.973448461,SLIT2
8630,ENSG00000145191,0.037282158,0.129824748,0.773979883,0.894192349,-0.040727004,0.108004128,0.7061086,0.968660588,EIF2B5
8631,ENSG00000145192,NA,NA,NA,NA,NA,NA,NA,NA,AHSG
8632,ENSG00000145194,-0.310941532,0.515126057,0.546094839,NA,0.259013011,0.459048232,0.572591348,NA,ECE2
8633,ENSG00000145198,-0.973592865,0.546937461,0.075062741,NA,-0.538314472,0.582953454,0.355785162,NA,VWA5B2
8634,ENSG00000145214,-0.179067425,0.19265903,0.35265461,0.61307297,-0.296990188,0.159463685,0.062542293,0.616509089,DGKQ
8635,ENSG00000145216,-0.010973722,0.141111966,0.938014145,0.972820587,-0.08955439,0.114993347,0.436109981,0.921917427,FIP1L1
8636,ENSG00000145217,-0.353547753,0.321274692,0.271134723,0.530949971,-0.468022364,0.272866624,0.086307536,0.678281095,SLC26A1
8637,ENSG00000145220,0.048423233,0.260496495,0.852532409,0.934745813,0.090748064,0.220002806,0.679983284,0.967174405,LYAR
8638,ENSG00000145241,-0.108712147,0.17869833,0.542951589,0.761921995,-0.221377726,0.147989413,0.134679079,0.754238067,CENPC
8639,ENSG00000145242,-0.493416421,0.488261427,0.312228095,NA,-0.244232002,0.538637825,0.650242543,NA,EPHA5
8640,ENSG00000145244,0.347465005,0.538990127,0.519147989,NA,0.658688297,0.515671445,0.201481873,NA,CORIN
8641,ENSG00000145246,-0.327346175,0.204635544,0.109675244,0.328778346,0.188078861,0.160570739,0.241472319,0.836308016,ATP10D
8642,ENSG00000145247,-0.10512286,0.300108252,0.726126219,0.872665245,-0.490247479,0.25094145,0.050744644,0.584154514,OCIAD2
8643,ENSG00000145248,-0.477375247,0.513094591,0.352172049,NA,-0.001131384,0.562489527,0.998395147,NA,SLC10A4
8644,ENSG00000145283,-0.288420247,0.448671311,0.520333159,NA,-0.098149318,0.418984757,0.814786937,0.975223778,SLC10A6
8645,ENSG00000145284,-0.559176381,0.359272476,0.119609897,0.343824556,0.325734672,0.284007263,0.25141314,0.840014151,SCD5
8646,ENSG00000145287,0.445135898,0.523749808,0.395379692,NA,-0.112873438,0.479931463,0.814063924,0.975223778,PLAC8
8647,ENSG00000145293,0.027342464,0.184731475,0.882333345,0.947563932,0.208387115,0.150356229,0.165760345,0.791938693,ENOPH1
8648,ENSG00000145309,NA,NA,NA,NA,NA,NA,NA,NA,CABS1
8649,ENSG00000145321,NA,NA,NA,NA,NA,NA,NA,NA,GC
8650,ENSG00000145331,0.12725918,0.278869958,0.648146371,0.828610384,0.145320285,0.235480421,0.537153877,0.943419957,TRMT10A
8651,ENSG00000145332,0.385281391,0.180101118,0.032415394,0.163664214,0.239742709,0.148275686,0.105906054,0.71122586,KLHL8
8652,ENSG00000145335,-0.507598721,0.387412281,0.190118452,0.442069752,0.293385758,0.313274666,0.349009188,0.896099631,SNCA
8653,ENSG00000145337,0.164584262,0.140658018,0.241959825,0.501226441,0.050701313,0.118319185,0.668277647,0.966790355,PYURF
8654,ENSG00000145348,-0.029211293,0.157838421,0.853173456,0.935019948,0.072735374,0.126186292,0.564336302,0.948110311,TBCK
8655,ENSG00000145349,0.080048981,0.210351692,0.703538443,0.861136237,0.13731976,0.177478466,0.439092651,0.921917427,CAMK2D
8656,ENSG00000145354,-0.053070792,0.221880586,0.810961141,0.913792389,0.053857479,0.179054809,0.763576412,0.970885904,CISD2
8657,ENSG00000145358,-0.157229994,0.350536883,0.653763154,0.831878839,-0.385910233,0.300041625,0.198377115,0.808314994,DDIT4L
8658,ENSG00000145362,0.085421704,0.275646432,0.756640109,0.886650096,0.199964789,0.235195084,0.395209345,0.91194387,ANK2
8659,ENSG00000145365,-0.647663768,0.306051589,0.034328525,0.170092578,-0.129974358,0.240506973,0.588908623,0.949668113,TIFA
8660,ENSG00000145375,0.288227832,0.250863864,0.250580223,0.5104085,0.083951848,0.206142865,0.683823788,0.967374977,SPATA5
8661,ENSG00000145384,-0.258587737,0.321507592,0.421225208,NA,-0.11543044,0.363630546,0.750910679,NA,FABP2
8662,ENSG00000145386,-0.502580588,0.332093445,0.130185448,0.358628071,0.398583252,0.262141309,0.128387858,0.745065623,CCNA2
8663,ENSG00000145388,-0.068561883,0.15419998,0.656587418,0.833344875,-0.03790166,0.125179903,0.762059421,0.970885904,METTL14
8664,ENSG00000145390,0.13788018,0.339375938,0.684540074,0.84904583,-0.211183087,0.295061792,0.474161201,0.929467181,USP53
8665,ENSG00000145391,0.016704807,0.127342484,0.895632796,0.953083974,0.050127354,0.106698853,0.638496358,0.961636895,SETD7
8666,ENSG00000145414,0.16852831,0.245449067,0.492327175,0.726177351,0.256536404,0.203868764,0.208268495,0.814572349,NAF1
8667,ENSG00000145416,-0.338852818,0.363410719,0.351117529,0.612025178,0.575975578,0.307439752,0.061005115,0.60896093,1-Mar
8668,ENSG00000145423,0.373941488,0.415586826,0.368231226,0.627983945,0.556703105,0.366838042,0.129122354,0.745256991,SFRP2
8669,ENSG00000145425,-0.34554447,0.132278658,0.008994936,0.075131583,-0.050185264,0.111588428,0.65290126,0.963653611,RPS3A
