baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1110002O04Rik	4.83589430295499	-0.357489940096311	1.13673536762699	-0.314488270777213	0.753150223473336	0.892404148729831
Hs6st1	52.6734285372944	2.75710820589326	0.800359095909272	3.44483897288749	0.00057139968281998	0.00970886874860501
Gm33280	8.15025956025725	0.240834017752831	1.23050997074928	0.195718867362109	0.844830215990358	0.937062665006751
Uggt1	794.944256678625	0.136274375600405	0.557518333330597	0.244430303818542	0.806897574358806	0.918344211637628
Neurl3	211.981104926899	1.20742687319279	0.609232396819864	1.98188224968902	0.047492421033116	0.187683212785614
Arid5a	127.058722441426	0.00627398131311997	0.38394589786156	0.0163407952736669	0.986962511957614	0.995651095848325
4930403P22Rik	1.46180502131206	2.65432362252035	2.76242691325289	0.960866551721637	0.336619270668111	NA
Kansl3	766.763824275705	-0.329105387723754	0.335912073430207	-0.97973670420076	0.327216103227272	0.59017472498257
Fer1l5	10.2810873985924	0.472258237835876	0.873535507823284	0.540628553283049	0.588763633042323	0.797313527872549
Lman2l	566.850582300669	-1.498036139655	0.324734659320735	-4.61310826133719	3.96691544995526e-06	0.000218401965135805
Cnnm4	83.2081052405644	-0.526668747833113	0.49399854765928	-1.06613420288103	0.286362980250056	0.548567823960405
Cnnm3	281.496715989942	-0.154032155005904	0.539899660390228	-0.285297743833684	0.775416041223958	0.902477128581294
Ankrd23	2.962924017539	-2.59967800274075	1.95566001758699	-1.32930978767382	0.183745786458302	NA
Ankrd39	200.168179587999	-0.840805200686792	0.454445299705148	-1.85017911117646	0.0642877386190599	0.22806179412917
Sema4c	52.72243381874	-1.15155891398732	0.60321946328793	-1.90902148234839	0.0562593204697141	0.208984396241625
D430040D24Rik	33.6946389049232	0.829733646261331	0.762460542837249	1.08823158661266	0.276492883726796	0.538379279282409
Fam178b	17.9938702470523	0.539496606985433	0.70692463312532	0.763160005615187	0.445367977405019	0.693862221237548
Gm6428	1.76745362921224	-0.109190918590463	2.64238682186995	-0.0413228364926495	0.96703852772843	NA
Cox5b	3990.55472817507	-0.140132089482308	0.667585234487099	-0.209908910867344	0.833738767303294	0.931523518486748
Actr1b	536.329812855044	0.988466028217838	0.4926050235672	2.00660971960834	0.044791235579814	0.180983036752385
4933424G06Rik	2.91122494412236	-3.26019735783409	1.75848330798637	-1.85398254451863	0.0637416573196824	NA
Zap70	12.1762862724197	-0.365439377464114	0.861762069289135	-0.424060643288192	0.6715215871165	0.847868260676872
Tmem131	239.017442030696	1.05561116818531	0.442080513640169	2.38782560102732	0.0169483822766739	0.0975620954069048
